period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel	agebin2
	romlen	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Lurpa	1983	4	1.0	0.0	1.0	0.0	1.0	7
	MammaSwahn	1990	4	1.0	1.0	0.0	1.0	0.0	8
	haptic	1982	3	1.0	0.0	1.0	0.0	1.0	6
	de Robespierre	1963	2	3.0	3.0	0.0	1.0	0.0	3
	Skahlmann	1966	2	2.0	1.0	1.0	0.5	0.5	3
	Immini	1989	4	1.0	1.0	0.0	1.0	0.0	8
	Evie	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Hemliga damen	1967	2	1.0	1.0	0.0	1.0	0.0	3
	FallenMadonnaWithTheBigBoobies	1975	3	2.0	0.0	2.0	0.0	1.0	5
	Japan87	1988	4	4.0	0.0	4.0	0.0	1.0	8
	MrsHW	1987	4	1.0	0.0	1.0	0.0	1.0	7
	jensan 80	1981	3	1.0	0.0	1.0	0.0	1.0	6
	Josefin L	1980	3	2.0	0.0	2.0	0.0	1.0	6
	pållan	1975	3	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666	5
	Mika1980	1981	3	1.0	0.0	1.0	0.0	1.0	6
	Mamma till viljestark dotter	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Nattfjäril	1975	3	4.0	0.0	4.0	0.0	1.0	5
	S U S E N	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Solkattan	1976	3	1.0	1.0	0.0	1.0	0.0	5
	Igloo	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Sally86	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Sofiapers	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Yarrow	1984	4	1.0	0.0	1.0	0.0	1.0	7
	IsaN	1974	3	3.0	0.0	3.0	0.0	1.0	5
	längtan67	1968	2	2.0	0.0	2.0	0.0	1.0	4
	elin22	1980	3	1.0	0.0	1.0	0.0	1.0	6
	suck	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Mineko	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Ackelova	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Mayflower	1983	4	2.0	0.0	2.0	0.0	1.0	7
	Coronet	1972	2	1.0	0.0	1.0	0.0	1.0	4
	Lotus09	1982	3	2.0	1.0	1.0	0.5	0.5	6
	eekramaren	1980	3	2.0	1.0	1.0	0.5	0.5	6
	amazonija	1984	4	1.0	0.0	1.0	0.0	1.0	7
	min lilla groda	1982	3	1.0	0.0	1.0	0.0	1.0	6
	lellisen	1978	3	1.0	0.0	1.0	0.0	1.0	6
	pco	1987	4	2.0	0.0	2.0	0.0	1.0	7
	Josse B	1981	3	2.0	0.0	2.0	0.0	1.0	6
	Koalababy	1971	2	1.0	0.0	1.0	0.0	1.0	4
	Ars Amandi	1977	3	1.0	0.0	1.0	0.0	1.0	5
	mynona	1979	3	1.0	0.0	1.0	0.0	1.0	6
	CamillaA	1974	3	1.0	0.0	1.0	0.0	1.0	5
	önskar09	1975	3	2.0	1.0	1.0	0.5	0.5	5
	budde1	1974	3	1.0	0.0	1.0	0.0	1.0	5
	Yasmine	1978	3	1.0	0.0	1.0	0.0	1.0	6
	Mårran	1980	3	1.0	0.0	1.0	0.0	1.0	6
	emma85	1986	4	1.0	1.0	0.0	1.0	0.0	7
	Jordgubbe1	1979	3	1.0	1.0	0.0	1.0	0.0	6
	Aniara	1974	3	1.0	1.0	0.0	1.0	0.0	5
	Quartz	1977	3	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333	5
	Längtar Igen	1976	3	1.0	1.0	0.0	1.0	0.0	5
	Tjillevippen	1981	3	1.0	0.0	1.0	0.0	1.0	6
	mammawannabe	1969	2	2.0	1.0	1.0	0.5	0.5	4
	Lovli	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Musche	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Österbotten	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Mumsa73	1974	3	2.0	0.0	2.0	0.0	1.0	5
	Linha	1972	2	4.0	0.0	4.0	0.0	1.0	4
	Tezzy	1981	3	1.0	0.0	1.0	0.0	1.0	6
	Teza73	1974	3	1.0	0.0	1.0	0.0	1.0	5
	moans	1972	2	1.0	1.0	0.0	1.0	0.0	4
	Längtan01	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Himlan77	1978	3	2.0	0.0	2.0	0.0	1.0	6
	3way	1990	4	1.0	1.0	0.0	1.0	0.0	8
	shadows	1987	4	1.0	0.0	1.0	0.0	1.0	7
