period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel	agebin2
	som en sol	1983	4	5.0	5.0	0.0	1.0	0.0	7
	Goya	1963	2	1.0	1.0	0.0	1.0	0.0	3
	MagMat	1986	4	1.0	1.0	0.0	1.0	0.0	7
	NorrVimpel	1973	3	2.0	2.0	0.0	1.0	0.0	5
	Maja09	1979	3	1.0	1.0	0.0	1.0	0.0	6
	Nickos	1988	4	1.0	1.0	0.0	1.0	0.0	8
	FamÅsling	1988	4	5.0	5.0	0.0	1.0	0.0	8
	Min högsta önskan	1979	3	1.0	1.0	0.0	1.0	0.0	6
	ollebulle86	1987	4	1.0	1.0	0.0	1.0	0.0	7
	Kickiliisa	1978	3	1.0	1.0	0.0	1.0	0.0	6
	Multignutten	1980	3	1.0	1.0	0.0	1.0	0.0	6
	Mary Wollstonecraft	1978	3	1.0	1.0	0.0	1.0	0.0	6
	Klantus	1982	3	1.0	1.0	0.0	1.0	0.0	6
	MiieRO	1981	3	1.0	1.0	0.0	1.0	0.0	6
	Längtan82	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Nostalgitripp	1990	4	1.0	1.0	0.0	1.0	0.0	8
	zephyr	1985	4	3.0	3.0	0.0	1.0	0.0	7
	Labbematte	1975	3	1.0	1.0	0.0	1.0	0.0	5
	Freyja	1985	4	1.0	1.0	0.0	1.0	0.0	7
	anna99	1975	3	1.0	1.0	0.0	1.0	0.0	5
	faster	1964	2	1.0	1.0	0.0	1.0	0.0	3
	Nalle har ett blått hus	1977	3	1.0	1.0	0.0	1.0	0.0	5
	mammasgullar	1990	4	1.0	1.0	0.0	1.0	0.0	8
	FallenMadonnaWithTheBigBoobies	1975	3	1.0	1.0	0.0	1.0	0.0	5
	J1983	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Krollspell	1969	2	1.0	1.0	0.0	1.0	0.0	4
	solskina	1971	2	1.0	1.0	0.0	1.0	0.0	4
	lilla snöflingan	1988	4	6.0	6.0	0.0	1.0	0.0	8
	Gyllan	1985	4	1.0	1.0	0.0	1.0	0.0	7
	anzita	1960	1	2.0	1.0	1.0	0.5	0.5	3
	Cattis40	1967	2	1.0	1.0	0.0	1.0	0.0	3
	Gustie	1973	3	2.0	2.0	0.0	1.0	0.0	5
	EmsanPemsan	1987	4	2.0	2.0	0.0	1.0	0.0	7
	Freksta	1986	4	1.0	1.0	0.0	1.0	0.0	7
	Helena och Axel	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Anna81	1982	3	1.0	1.0	0.0	1.0	0.0	6
	Nlie	1986	4	1.0	1.0	0.0	1.0	0.0	7
	bily	1987	4	1.0	1.0	0.0	1.0	0.0	7
	tokmonkan	1980	3	2.0	0.0	2.0	0.0	1.0	6
	FruAnna	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Seven Costanza	1984	4	5.0	5.0	0.0	1.0	0.0	7
	Trollvinter	1984	4	1.0	0.0	1.0	0.0	1.0	7
	evalee	1985	4	1.0	1.0	0.0	1.0	0.0	7
	LillaLoppanT	1981	3	6.0	4.0	2.0	0.6666666666666666	0.3333333333333333	6
	Imagine this	1985	4	6.0	1.0	5.0	0.16666666666666666	0.8333333333333334	7
	Emma77	1978	3	2.0	2.0	0.0	1.0	0.0	6
	Tigerhonan	1991	4	2.0	2.0	0.0	1.0	0.0	8
	Pusselbiten86	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Mama Me	1977	3	1.0	1.0	0.0	1.0	0.0	5
	Lioness	1977	3	3.0	3.0	0.0	1.0	0.0	5
	NeverEver	1975	3	1.0	1.0	0.0	1.0	0.0	5
	Lisol	1983	4	1.0	1.0	0.0	1.0	0.0	7
	zoi	1977	3	11.0	11.0	0.0	1.0	0.0	5
	Kyssen	1984	4	2.0	2.0	0.0	1.0	0.0	7
	jannovich	1982	3	1.0	1.0	0.0	1.0	0.0	6
	TeeTee	1988	4	1.0	1.0	0.0	1.0	0.0	8
	Miss Johanna	1984	4	1.0	1.0	0.0	1.0	0.0	7
	LA Woman	1975	3	1.0	1.0	0.0	1.0	0.0	5
	nikki2006	1967	2	1.0	1.0	0.0	1.0	0.0	3
	mian71	1972	2	2.0	2.0	0.0	1.0	0.0	4
	Lina86	1987	4	1.0	1.0	0.0	1.0	0.0	7
	Jonna79	1980	3	1.0	1.0	0.0	1.0	0.0	6
	Alfaqueen	1977	3	2.0	2.0	0.0	1.0	0.0	5
	Jenka1	1974	3	1.0	1.0	0.0	1.0	0.0	5
	Charleston	1968	2	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333	4
	Fresa78	1979	3	2.0	2.0	0.0	1.0	0.0	6
	Piri	1967	2	1.0	1.0	0.0	1.0	0.0	3
	aigee	1978	3	1.0	1.0	0.0	1.0	0.0	6
	Fiamedbarn	1971	2	2.0	2.0	0.0	1.0	0.0	4
	Maria1	1984	4	1.0	1.0	0.0	1.0	0.0	7
	substitutet	1985	4	1.0	1.0	0.0	1.0	0.0	7
	PurJo	1983	4	1.0	1.0	0.0	1.0	0.0	7
	morotsland	1981	3	1.0	1.0	0.0	1.0	0.0	6
	sabinaa	1984	4	1.0	1.0	0.0	1.0	0.0	7
	TezzyBump	1989	4	1.0	1.0	0.0	1.0	0.0	8
	Fantastic 4	1978	3	3.0	3.0	0.0	1.0	0.0	6
	livet från ljusa sidan	1981	3	1.0	1.0	0.0	1.0	0.0	6
	Jossebell	1969	2	1.0	1.0	0.0	1.0	0.0	4
	Elektra82	1983	4	1.0	1.0	0.0	1.0	0.0	7
	NEAN	1989	4	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666	8
	asp76	1977	3	1.0	1.0	0.0	1.0	0.0	5
	mörlin	1987	4	5.0	5.0	0.0	1.0	0.0	7
	lillpuckot	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Woody K	1958	1	1.0	1.0	0.0	1.0	0.0	3
	Mammelutten	1972	2	1.0	1.0	0.0	1.0	0.0	4
	TigerLily	1974	3	1.0	1.0	0.0	1.0	0.0	5
	Puchahontas	1975	3	1.0	1.0	0.0	1.0	0.0	5
	Juppepuppe	1980	3	1.0	1.0	0.0	1.0	0.0	6
	SusiSue	1978	3	2.0	2.0	0.0	1.0	0.0	6
	BasseKatt	1975	3	1.0	1.0	0.0	1.0	0.0	5
	Dirtsa	1966	2	1.0	1.0	0.0	1.0	0.0	3
	Jessys	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Korkskruv	1989	4	1.0	1.0	0.0	1.0	0.0	8
	Zorn	1971	2	1.0	1.0	0.0	1.0	0.0	4
	cii	1986	4	1.0	1.0	0.0	1.0	0.0	7
	CarVen	1979	3	2.0	1.0	1.0	0.5	0.5	6
	Skrutthumlan	1978	3	1.0	1.0	0.0	1.0	0.0	6
	JennyL29	1980	3	1.0	1.0	0.0	1.0	0.0	6
	meesa	1983	4	1.0	1.0	0.0	1.0	0.0	7
	nyinflyttad	1978	3	1.0	1.0	0.0	1.0	0.0	6
	Caeruleus	1979	3	1.0	1.0	0.0	1.0	0.0	6
	Joona	1978	3	1.0	1.0	0.0	1.0	0.0	6
	Tilda och Thomas	1977	3	2.0	2.0	0.0	1.0	0.0	5
	mHalmstadsmamma	1971	2	1.0	0.0	1.0	0.0	1.0	4
	tussunge	1980	3	2.0	2.0	0.0	1.0	0.0	6
	Lottans	1982	3	1.0	1.0	0.0	1.0	0.0	6
	chazbo	1979	3	1.0	1.0	0.0	1.0	0.0	6
	Malo	1982	3	1.0	1.0	0.0	1.0	0.0	6
	Lill Bästis	1987	4	1.0	1.0	0.0	1.0	0.0	7
	September2009	1982	3	2.0	0.0	2.0	0.0	1.0	6
	Terez	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Fama123	1974	3	1.0	1.0	0.0	1.0	0.0	5
	Scilia	1980	3	1.0	1.0	0.0	1.0	0.0	6
	kentmaximus	1975	3	1.0	1.0	0.0	1.0	0.0	5
	mumma84	1985	4	1.0	1.0	0.0	1.0	0.0	7
	MickisFlisanNellie	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Guldkorn	1982	3	1.0	1.0	0.0	1.0	0.0	6
	Sockerkakan	1978	3	2.0	2.0	0.0	1.0	0.0	6
	mama90j	1991	4	4.0	4.0	0.0	1.0	0.0	8
	Saja75	1976	3	1.0	1.0	0.0	1.0	0.0	5
	Skruttis1979	1979	3	2.0	1.0	1.0	0.5	0.5	6
	trollprinsessan	1978	3	1.0	1.0	0.0	1.0	0.0	6
	IsaCMoJs	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Trissy	1976	3	4.0	4.0	0.0	1.0	0.0	5
	ProosAnna	1984	4	4.0	4.0	0.0	1.0	0.0	7
	hejsvej	1983	4	2.0	2.0	0.0	1.0	0.0	7
	aprilfamilj	1987	4	1.0	1.0	0.0	1.0	0.0	7
	Hedi	1966	2	5.0	5.0	0.0	1.0	0.0	3
	Wilmisen	1986	4	1.0	1.0	0.0	1.0	0.0	7
	Jimps	1981	3	1.0	1.0	0.0	1.0	0.0	6
	korvmedbröd	1988	4	1.0	1.0	0.0	1.0	0.0	8
	smc	1981	3	1.0	1.0	0.0	1.0	0.0	6
	Helen 1984	1985	4	1.0	1.0	0.0	1.0	0.0	7
	lillzan	1983	4	2.0	2.0	0.0	1.0	0.0	7
	Beetle	1981	3	1.0	1.0	0.0	1.0	0.0	6
	knastintis	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Södermalmsbönan	1982	3	1.0	1.0	0.0	1.0	0.0	6
	fru smurf	1979	3	2.0	2.0	0.0	1.0	0.0	6
	StaffenAssar	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Minika	1988	4	1.0	1.0	0.0	1.0	0.0	8
	Vintervacker	1980	3	1.0	1.0	0.0	1.0	0.0	6
	chasmin	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Litenkatt	1980	3	1.0	1.0	0.0	1.0	0.0	6
	AmandaBrun	1985	4	5.0	5.0	0.0	1.0	0.0	7
	Fraggelgirl	1981	3	1.0	1.0	0.0	1.0	0.0	6
	Nonstop	1989	4	1.0	1.0	0.0	1.0	0.0	8
	faringe	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Izzies matte	1986	4	2.0	2.0	0.0	1.0	0.0	7
	Myra	1973	3	2.0	2.0	0.0	1.0	0.0	5
	carrobarro84	1985	4	1.0	1.0	0.0	1.0	0.0	7
	EnormLängtan	1991	4	1.0	1.0	0.0	1.0	0.0	8
	fabler	1964	2	1.0	1.0	0.0	1.0	0.0	3
	mithrandil	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Cecilia80	1981	3	1.0	1.0	0.0	1.0	0.0	6
	Ett två tre	1986	4	1.0	1.0	0.0	1.0	0.0	7
	FreeForAll	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Mary84	1985	4	1.0	1.0	0.0	1.0	0.0	7
	Myster	1978	3	1.0	1.0	0.0	1.0	0.0	6
	Nenne	1986	4	1.0	1.0	0.0	1.0	0.0	7
	SuzR	1982	3	2.0	2.0	0.0	1.0	0.0	6
	Gojtan	1976	3	1.0	1.0	0.0	1.0	0.0	5
	chippan	1980	3	1.0	1.0	0.0	1.0	0.0	6
	many87	1988	4	1.0	1.0	0.0	1.0	0.0	8
	Naura	1984	4	1.0	1.0	0.0	1.0	0.0	7
	svedalatjessi	1984	4	1.0	1.0	0.0	1.0	0.0	7
	s89	1990	4	7.0	7.0	0.0	1.0	0.0	8
	monchichi76	1977	3	2.0	2.0	0.0	1.0	0.0	5
	emme 86	1987	4	3.0	3.0	0.0	1.0	0.0	7
	Bettyboopan1984	1985	4	1.0	0.0	1.0	0.0	1.0	7
	A flikka	1987	4	1.0	1.0	0.0	1.0	0.0	7
	mjauen	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Jaya	1989	4	2.0	2.0	0.0	1.0	0.0	8
	Mjölk	1976	3	1.0	1.0	0.0	1.0	0.0	5
	Geshia	1981	3	4.0	4.0	0.0	1.0	0.0	6
	Stina85	1986	4	5.0	5.0	0.0	1.0	0.0	7
	mammailund85	1986	4	3.0	3.0	0.0	1.0	0.0	7
	TinaLi	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Kräfta2009	1977	3	1.0	1.0	0.0	1.0	0.0	5
	FVA	1981	3	3.0	3.0	0.0	1.0	0.0	6
	Logopeden	1985	4	1.0	1.0	0.0	1.0	0.0	7
	jerseyko	1986	4	4.0	4.0	0.0	1.0	0.0	7
	Jolise	1989	4	1.0	1.0	0.0	1.0	0.0	8
	Vicky85	1986	4	1.0	1.0	0.0	1.0	0.0	7
	mammamina	1980	3	8.0	8.0	0.0	1.0	0.0	6
	mammatillFelix	1982	3	4.0	4.0	0.0	1.0	0.0	6
	theesi	1988	4	2.0	2.0	0.0	1.0	0.0	8
	Superizza	1988	4	1.0	1.0	0.0	1.0	0.0	8
	Bajjelen	1985	4	2.0	2.0	0.0	1.0	0.0	7
	mmiaa	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Vill Ha Liten 83	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Nessima	1989	4	3.0	3.0	0.0	1.0	0.0	8
	lady84	1985	4	1.0	1.0	0.0	1.0	0.0	7
	Linha	1972	2	2.0	2.0	0.0	1.0	0.0	4
	Semlan10	1973	3	4.0	4.0	0.0	1.0	0.0	5
	auo	1978	3	1.0	1.0	0.0	1.0	0.0	6
	Moa Li	1982	3	2.0	2.0	0.0	1.0	0.0	6
	svischan	1983	4	2.0	2.0	0.0	1.0	0.0	7
	flashieangel	1982	3	1.0	1.0	0.0	1.0	0.0	6
	diddisen80	1981	3	1.0	1.0	0.0	1.0	0.0	6
	Liten måne	1984	4	1.0	1.0	0.0	1.0	0.0	7
	MissHellen	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Um muhammed	1984	4	1.0	1.0	0.0	1.0	0.0	7
	mamalin	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Damien och Adrian	1973	3	1.0	1.0	0.0	1.0	0.0	5
	SandraD	1987	4	1.0	1.0	0.0	1.0	0.0	7
	Ellani	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Zazz82	1983	4	1.0	1.0	0.0	1.0	0.0	7
	popcornplaya	1986	4	1.0	1.0	0.0	1.0	0.0	7
	sundsvallstjej	1989	4	1.0	1.0	0.0	1.0	0.0	8
	hallandsliv	1979	3	1.0	1.0	0.0	1.0	0.0	6
	Lycklig Jessica	1981	3	1.0	1.0	0.0	1.0	0.0	6
	Nalli	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Elijza	1971	2	1.0	1.0	0.0	1.0	0.0	4
	Ausi79	1980	3	1.0	1.0	0.0	1.0	0.0	6
	Lajs85	1986	4	1.0	1.0	0.0	1.0	0.0	7
	5barnsmamman	1979	3	1.0	1.0	0.0	1.0	0.0	6
	Strommingen	1987	4	1.0	1.0	0.0	1.0	0.0	7
	Hoppfull84	1985	4	1.0	0.0	1.0	0.0	1.0	7
	maj09	1976	3	1.0	1.0	0.0	1.0	0.0	5
	vill bli mamma 2009	1976	3	1.0	1.0	0.0	1.0	0.0	5
	mammiloo	1974	3	1.0	1.0	0.0	1.0	0.0	5
	Humpan	1975	3	2.0	2.0	0.0	1.0	0.0	5
	Amelica	1984	4	1.0	1.0	0.0	1.0	0.0	7
	babydeluxe	1983	4	1.0	1.0	0.0	1.0	0.0	7
	MiniFröberg	1984	4	1.0	1.0	0.0	1.0	0.0	7
	mjau84	1985	4	1.0	1.0	0.0	1.0	0.0	7
	Sockerbullen	1988	4	1.0	1.0	0.0	1.0	0.0	8
	sara jolu	1984	4	1.0	1.0	0.0	1.0	0.0	7
	AryHann	1980	3	1.0	1.0	0.0	1.0	0.0	6
	hallåja	1982	3	1.0	1.0	0.0	1.0	0.0	6
	millie89	1990	4	1.0	1.0	0.0	1.0	0.0	8
	Snowsee	1986	4	1.0	1.0	0.0	1.0	0.0	7
	MissMy	1985	4	1.0	1.0	0.0	1.0	0.0	7
	Jen08	1975	3	2.0	2.0	0.0	1.0	0.0	5
	mammat2	1987	4	1.0	1.0	0.0	1.0	0.0	7
	sursocka	1982	3	1.0	1.0	0.0	1.0	0.0	6
	Snöbarn	1985	4	1.0	1.0	0.0	1.0	0.0	7
	Fröken Fräken	1979	3	1.0	1.0	0.0	1.0	0.0	6
	mama30	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Mrs TH	1980	3	1.0	1.0	0.0	1.0	0.0	6
	rattle and hum	1979	3	2.0	2.0	0.0	1.0	0.0	6
	Airona	1983	4	1.0	1.0	0.0	1.0	0.0	7
	camave	1979	3	1.0	1.0	0.0	1.0	0.0	6
	SaraLj	1982	3	1.0	1.0	0.0	1.0	0.0	6
	Bellenellen09	1977	3	1.0	0.0	1.0	0.0	1.0	5
	Lilla M	1979	3	1.0	1.0	0.0	1.0	0.0	6
	ceropegia	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Lyxmamma	1973	3	1.0	1.0	0.0	1.0	0.0	5
	Sofie 87	1988	4	1.0	1.0	0.0	1.0	0.0	8
	underverket 06	1971	2	1.0	1.0	0.0	1.0	0.0	4
	tessise	1981	3	1.0	1.0	0.0	1.0	0.0	6
	Lulle	1977	3	1.0	1.0	0.0	1.0	0.0	5
	Fossa	1989	4	3.0	3.0	0.0	1.0	0.0	8
	Sofiech78	1979	3	1.0	1.0	0.0	1.0	0.0	6
	Tussa76	1977	3	1.0	1.0	0.0	1.0	0.0	5
	Olivia3mars	1979	3	1.0	1.0	0.0	1.0	0.0	6
	sofiaah	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Kat the bat	1986	4	1.0	1.0	0.0	1.0	0.0	7
	MammaMor	1989	4	1.0	1.0	0.0	1.0	0.0	8
	VirrAnna	1985	4	2.0	2.0	0.0	1.0	0.0	7
	kicki08	1978	3	2.0	1.0	1.0	0.5	0.5	6
	Paisana	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Joje	1975	3	1.0	1.0	0.0	1.0	0.0	5
	Puppa	1975	3	5.0	5.0	0.0	1.0	0.0	5
	QrazyQuties	1974	3	2.0	2.0	0.0	1.0	0.0	5
	marengski	1977	3	8.0	8.0	0.0	1.0	0.0	5
	Tussebus	1977	3	2.0	2.0	0.0	1.0	0.0	5
	MalinK85	1985	4	2.0	2.0	0.0	1.0	0.0	7
	Jna	1971	2	1.0	1.0	0.0	1.0	0.0	4
	MariaWe	1981	3	2.0	2.0	0.0	1.0	0.0	6
	hot fuss	1980	3	1.0	1.0	0.0	1.0	0.0	6
	Adora1	1980	3	3.0	3.0	0.0	1.0	0.0	6
	copycat83	1984	4	2.0	2.0	0.0	1.0	0.0	7
	kaninchen	1989	4	3.0	3.0	0.0	1.0	0.0	8
	Anna4	1990	4	3.0	3.0	0.0	1.0	0.0	8
	Stampan	1979	3	3.0	3.0	0.0	1.0	0.0	6
	Francisca	1984	4	3.0	3.0	0.0	1.0	0.0	7
	hellish89	1990	4	2.0	2.0	0.0	1.0	0.0	8
	milla1984	1985	4	5.0	5.0	0.0	1.0	0.0	7
	kendi	1989	4	1.0	1.0	0.0	1.0	0.0	8
	Tizzan	1984	4	1.0	1.0	0.0	1.0	0.0	7
	FrogSandra	1981	3	1.0	0.0	1.0	0.0	1.0	6
	wannabemom	1985	4	2.0	2.0	0.0	1.0	0.0	7
	Chokladpinglan	1985	4	1.0	1.0	0.0	1.0	0.0	7
	Aniko	1976	3	1.0	1.0	0.0	1.0	0.0	5
	Jonnasmamma08	1989	4	1.0	1.0	0.0	1.0	0.0	8
	LillePluttansMamma	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Stella 78	1979	3	1.0	1.0	0.0	1.0	0.0	6
	Suzycreamcheese	1976	3	1.0	1.0	0.0	1.0	0.0	5
	Fru H 81	1982	3	2.0	2.0	0.0	1.0	0.0	6
	linda 80	1981	3	1.0	1.0	0.0	1.0	0.0	6
	Tuzzelina	1979	3	1.0	1.0	0.0	1.0	0.0	6
	Tess1979	1980	3	1.0	1.0	0.0	1.0	0.0	6
	Alfonsmamman	1982	3	1.0	1.0	0.0	1.0	0.0	6
	Epica	1992	4	1.0	1.0	0.0	1.0	0.0	8
	äntligen Vi	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Danneli	1986	4	3.0	3.0	0.0	1.0	0.0	7
	andra	1987	4	1.0	1.0	0.0	1.0	0.0	7
	UmmAminah	1985	4	1.0	1.0	0.0	1.0	0.0	7
	Pannkakan16	1986	4	1.0	1.0	0.0	1.0	0.0	7
	Maggan 86	1987	4	1.0	1.0	0.0	1.0	0.0	7
	Lowika	1981	3	1.0	1.0	0.0	1.0	0.0	6
	MeandHim	1983	4	1.0	1.0	0.0	1.0	0.0	7
	hejo79	1971	2	1.0	1.0	0.0	1.0	0.0	4
	Annsofie83	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Fru Persson	1988	4	1.0	1.0	0.0	1.0	0.0	8
	Annsofie82	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Flisan79	1980	3	1.0	1.0	0.0	1.0	0.0	6
	Mandis	1991	4	1.0	1.0	0.0	1.0	0.0	8
	Saso87	1988	4	1.0	1.0	0.0	1.0	0.0	8
	swiitii	1988	4	1.0	1.0	0.0	1.0	0.0	8
	jennas1	1973	3	1.0	1.0	0.0	1.0	0.0	5
	Jelan	1987	4	1.0	1.0	0.0	1.0	0.0	7
	SEM	1990	4	1.0	1.0	0.0	1.0	0.0	8
	VäntanochLängtan	1985	4	1.0	1.0	0.0	1.0	0.0	7
	daKi	1989	4	1.0	1.0	0.0	1.0	0.0	8
	annsedi	1975	3	1.0	1.0	0.0	1.0	0.0	5
	lilleva80	1981	3	1.0	1.0	0.0	1.0	0.0	6
	Med två små	1981	3	1.0	1.0	0.0	1.0	0.0	6
	sleeping angel	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Insatt	1982	3	1.0	1.0	0.0	1.0	0.0	6
	Gravid 89	1990	4	1.0	1.0	0.0	1.0	0.0	8
	Julia08	1974	3	1.0	1.0	0.0	1.0	0.0	5
	multivitaminjuice	1989	4	1.0	1.0	0.0	1.0	0.0	8
	jaghetersophia	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Spanjoren	1976	3	1.0	1.0	0.0	1.0	0.0	5
	Midwinter	1984	4	1.0	1.0	0.0	1.0	0.0	7
	frk lorelei	1980	3	1.0	1.0	0.0	1.0	0.0	6
	Egogirl	1981	3	1.0	1.0	0.0	1.0	0.0	6
	pållan	1975	3	1.0	1.0	0.0	1.0	0.0	5
	Mmmbop	1980	3	1.0	1.0	0.0	1.0	0.0	6
	pco	1987	4	1.0	1.0	0.0	1.0	0.0	7
	Isaan	1990	4	1.0	0.0	1.0	0.0	1.0	8
	phillipha	1989	4	1.0	1.0	0.0	1.0	0.0	8
	Stina10	1990	4	1.0	1.0	0.0	1.0	0.0	8
	pluggande mamma	1973	3	1.0	1.0	0.0	1.0	0.0	5
	Okara	1973	3	4.0	4.0	0.0	1.0	0.0	5
	ninina	1985	4	1.0	1.0	0.0	1.0	0.0	7
	sam77	1978	3	1.0	1.0	0.0	1.0	0.0	6
	jensan 80	1981	3	1.0	1.0	0.0	1.0	0.0	6
	Pingeling	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Kilsbergen	1979	3	1.0	1.0	0.0	1.0	0.0	6
	kvinna79	1980	3	2.0	2.0	0.0	1.0	0.0	6
	malinorebro	1979	3	1.0	1.0	0.0	1.0	0.0	6
	IsaN	1974	3	1.0	1.0	0.0	1.0	0.0	5
	LadyBond	1975	3	1.0	1.0	0.0	1.0	0.0	5
	tjorven01	1980	3	1.0	1.0	0.0	1.0	0.0	6
	moans	1972	2	1.0	1.0	0.0	1.0	0.0	4
	Psychadelia	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Josefin L	1980	3	1.0	1.0	0.0	1.0	0.0	6
