period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel	agebin2
	Lovi	1981	3	2.0	0.0	2.0	0.0	1.0	6
	Horst	1976	3	1.0	0.0	1.0	0.0	1.0	5
	BaraCarolina	1979	3	1.0	0.0	1.0	0.0	1.0	6
	underverket 06	1971	2	3.0	0.0	3.0	0.0	1.0	4
	Tatiin	1985	4	1.0	0.0	1.0	0.0	1.0	7
	Gladabarnensmamma	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Damien och Adrian	1973	3	1.0	0.0	1.0	0.0	1.0	5
	broglo	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Mopsan	1987	4	1.0	0.0	1.0	0.0	1.0	7
	StilaM	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Snooze	1981	3	3.0	0.0	3.0	0.0	1.0	6
	noorah	1988	4	2.0	0.0	2.0	0.0	1.0	8
	Stefanie	1988	4	1.0	1.0	0.0	1.0	0.0	8
	kixan	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Emsingen	1977	3	1.0	0.0	1.0	0.0	1.0	5
	Diwa	1974	3	1.0	0.0	1.0	0.0	1.0	5
	Nyfiken86	1987	4	2.0	2.0	0.0	1.0	0.0	7
	BrunoBus	1985	4	2.0	2.0	0.0	1.0	0.0	7
	fenja	1973	3	3.0	0.0	3.0	0.0	1.0	5
	Dohgon	1988	4	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333	8
	Helena D	1975	3	1.0	0.0	1.0	0.0	1.0	5
	IsaCMoJs	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Soffy	1982	3	1.0	1.0	0.0	1.0	0.0	6
	ZezzA80	1981	3	1.0	0.0	1.0	0.0	1.0	6
	Lena	1980	3	2.0	0.0	2.0	0.0	1.0	6
	Lindizz	1986	4	1.0	1.0	0.0	1.0	0.0	7
	Heini	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Fama123	1974	3	1.0	0.0	1.0	0.0	1.0	5
	delifi2	1975	3	3.0	0.0	3.0	0.0	1.0	5
	Jungblom	1986	4	6.0	4.0	2.0	0.6666666666666666	0.3333333333333333	7
	hejsvej	1983	4	2.0	0.0	2.0	0.0	1.0	7
	Izela	1984	4	1.0	0.0	1.0	0.0	1.0	7
	LillaNovaK	1982	3	1.0	0.0	1.0	0.0	1.0	6
	calnaneas	1980	3	2.0	0.0	2.0	0.0	1.0	6
	Konvaljen	1985	4	2.0	0.0	2.0	0.0	1.0	7
	mikaela1978	1979	3	3.0	3.0	0.0	1.0	0.0	6
	zerano	1986	4	2.0	0.0	2.0	0.0	1.0	7
	nonno	1985	4	1.0	0.0	1.0	0.0	1.0	7
	Lenis21	1987	4	1.0	0.0	1.0	0.0	1.0	7
	TheSucker	1989	4	1.0	0.0	1.0	0.0	1.0	8
	Superhero	1983	4	3.0	0.0	3.0	0.0	1.0	7
	astro	1978	3	1.0	0.0	1.0	0.0	1.0	6
	Myssnuff	1978	3	1.0	0.0	1.0	0.0	1.0	6
	alwilda	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Lillii	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Bohman	1986	4	4.0	4.0	0.0	1.0	0.0	7
	zanwer	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Mia386	1989	4	2.0	2.0	0.0	1.0	0.0	8
	Caeruleus	1979	3	1.0	0.0	1.0	0.0	1.0	6
	prinsessanTyra	1982	3	1.0	1.0	0.0	1.0	0.0	6
	Aurora2005	1979	3	1.0	1.0	0.0	1.0	0.0	6
	AnAngel	1984	4	3.0	0.0	3.0	0.0	1.0	7
	icecreamlover	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Camilla85	1986	4	2.0	1.0	1.0	0.5	0.5	7
	Rainbowbright	1983	4	1.0	1.0	0.0	1.0	0.0	7
	janniahlholm	1991	4	1.0	0.0	1.0	0.0	1.0	8
	Vilja81	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Yori	1988	4	1.0	0.0	1.0	0.0	1.0	8
	VirrAnna	1985	4	1.0	0.0	1.0	0.0	1.0	7
	Skruttis1979	1979	3	3.0	0.0	3.0	0.0	1.0	6
	sosso1	1988	4	1.0	0.0	1.0	0.0	1.0	8
	babyboom86	1987	4	2.0	0.0	2.0	0.0	1.0	7
	Maac	1984	4	1.0	0.0	1.0	0.0	1.0	7
	JuliaIsabella	1982	3	2.0	2.0	0.0	1.0	0.0	6
	rymdmonstret	1980	3	2.0	0.0	2.0	0.0	1.0	6
	BrödernaBus	1980	3	16.0	0.0	16.0	0.0	1.0	6
	wify	1977	3	1.0	0.0	1.0	0.0	1.0	5
	jesslin	1973	3	1.0	0.0	1.0	0.0	1.0	5
	Mumbi	1979	3	1.0	0.0	1.0	0.0	1.0	6
	missis	1981	3	1.0	0.0	1.0	0.0	1.0	6
	Akilla	1983	4	2.0	0.0	2.0	0.0	1.0	7
	dec06	1978	3	9.0	0.0	9.0	0.0	1.0	6
	Hanniz	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Grenna	1967	2	1.0	0.0	1.0	0.0	1.0	3
	Jonnasmamma08	1989	4	1.0	1.0	0.0	1.0	0.0	8
	smc	1981	3	1.0	0.0	1.0	0.0	1.0	6
	Annica74	1984	4	1.0	0.0	1.0	0.0	1.0	7
	PiaSara	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Amy1983	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Stinis83	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Liten måne	1984	4	2.0	0.0	2.0	0.0	1.0	7
	Lissy81	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Ninnis75	1976	3	1.0	0.0	1.0	0.0	1.0	5
	snäckis	1984	4	1.0	1.0	0.0	1.0	0.0	7
	JenRose	1985	4	1.0	0.0	1.0	0.0	1.0	7
	Theia	1985	4	1.0	0.0	1.0	0.0	1.0	7
	emme 86	1987	4	1.0	0.0	1.0	0.0	1.0	7
	abuelita	1951	1	1.0	0.0	1.0	0.0	1.0	1
	Saandraa	1989	4	1.0	1.0	0.0	1.0	0.0	8
	Trulsa1985	1986	4	1.0	1.0	0.0	1.0	0.0	7
	BertaFilippa Krattkquist	1986	4	2.0	1.0	1.0	0.5	0.5	7
	MammaBecca	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Jossebell	1969	2	1.0	1.0	0.0	1.0	0.0	4
	pinky	1984	4	1.0	0.0	1.0	0.0	1.0	7
	clembke	1981	3	1.0	1.0	0.0	1.0	0.0	6
	oktoberbebis09	1986	4	1.0	1.0	0.0	1.0	0.0	7
	yodi	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Casey	1989	4	1.0	0.0	1.0	0.0	1.0	8
	Simbis	1981	3	1.0	1.0	0.0	1.0	0.0	6
	camave	1979	3	2.0	0.0	2.0	0.0	1.0	6
	Softyy	1981	3	1.0	0.0	1.0	0.0	1.0	6
	Lilla Lycka	1982	3	2.0	0.0	2.0	0.0	1.0	6
	angeni	1988	4	1.0	1.0	0.0	1.0	0.0	8
	Plommonben	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Talossa	1987	4	2.0	0.0	2.0	0.0	1.0	7
	KATITZY	1989	4	1.0	1.0	0.0	1.0	0.0	8
	septemberängel	1981	3	4.0	4.0	0.0	1.0	0.0	6
	Paige80	1981	3	1.0	0.0	1.0	0.0	1.0	6
	Eldflamman	1981	3	1.0	0.0	1.0	0.0	1.0	6
	miljarden	1977	3	1.0	0.0	1.0	0.0	1.0	5
	mamma smurfen	1974	3	1.0	0.0	1.0	0.0	1.0	5
	Smulanflen	1974	3	1.0	0.0	1.0	0.0	1.0	5
	tideloo	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Myggan82	1982	3	1.0	1.0	0.0	1.0	0.0	6
	Puman78	1979	3	1.0	0.0	1.0	0.0	1.0	6
	LokesMamma84	1985	4	1.0	1.0	0.0	1.0	0.0	7
	NadiaMi	1975	3	6.0	0.0	6.0	0.0	1.0	5
	Calles matte	1979	3	1.0	0.0	1.0	0.0	1.0	6
	fjonkan	1989	4	1.0	0.0	1.0	0.0	1.0	8
	TessaS	1974	3	3.0	0.0	3.0	0.0	1.0	5
	Miisa	1984	4	1.0	0.0	1.0	0.0	1.0	7
	ingridlinnéa	1983	4	2.0	0.0	2.0	0.0	1.0	7
	Catasita81	1982	3	1.0	1.0	0.0	1.0	0.0	6
	Clouds	1977	3	2.0	0.0	2.0	0.0	1.0	5
	Mylla	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Kickiliisa	1978	3	1.0	0.0	1.0	0.0	1.0	6
	saltflingan	1990	4	3.0	0.0	3.0	0.0	1.0	8
	pluvdo	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Hillbillie	1964	2	1.0	0.0	1.0	0.0	1.0	3
	Jessa76	1977	3	1.0	0.0	1.0	0.0	1.0	5
	anzita	1960	1	1.0	0.0	1.0	0.0	1.0	3
	Åja81	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Korkskruv	1989	4	3.0	0.0	3.0	0.0	1.0	8
	maria8109	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Trollvinter	1984	4	2.0	0.0	2.0	0.0	1.0	7
	Bebismamma	1981	3	2.0	0.0	2.0	0.0	1.0	6
	Pethrelita	1978	3	1.0	0.0	1.0	0.0	1.0	6
	Stella81	1982	3	1.0	0.0	1.0	0.0	1.0	6
	mariem	1983	4	1.0	0.0	1.0	0.0	1.0	7
	LuMa	1979	3	2.0	0.0	2.0	0.0	1.0	6
	MariaWe	1981	3	5.0	0.0	5.0	0.0	1.0	6
	majken81	1981	3	2.0	0.0	2.0	0.0	1.0	6
	Kyssen	1984	4	8.0	0.0	8.0	0.0	1.0	7
	MalinI	1979	3	2.0	1.0	1.0	0.5	0.5	6
	Rosdraken	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Jessys	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Tussa76	1977	3	3.0	0.0	3.0	0.0	1.0	5
	Sunniva	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Pochahontas	1974	3	1.0	0.0	1.0	0.0	1.0	5
	nikki2006	1967	2	1.0	1.0	0.0	1.0	0.0	3
	versus	1987	4	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666	7
	Smilla1976	1977	3	1.0	0.0	1.0	0.0	1.0	5
	Tjillevippen	1981	3	7.0	0.0	7.0	0.0	1.0	6
	Thessis77	1978	3	3.0	0.0	3.0	0.0	1.0	6
	Mondino	1968	2	1.0	1.0	0.0	1.0	0.0	4
	Riskiflickan	1981	3	1.0	0.0	1.0	0.0	1.0	6
	passau	1977	3	1.0	0.0	1.0	0.0	1.0	5
	Cerulean	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Miniluvan	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Challe N	1978	3	1.0	0.0	1.0	0.0	1.0	6
	Tigra79	1980	3	2.0	0.0	2.0	0.0	1.0	6
	Lillja	1988	4	1.0	0.0	1.0	0.0	1.0	8
	Love76	1977	3	1.0	0.0	1.0	0.0	1.0	5
	lottizm	1985	4	5.0	0.0	5.0	0.0	1.0	7
	Mammelutten	1972	2	9.0	0.0	9.0	0.0	1.0	4
	Tjiklex	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Kleopatra II	1971	2	2.0	1.0	1.0	0.5	0.5	4
	jazzy	1987	4	1.0	0.0	1.0	0.0	1.0	7
	asa1018	1980	3	2.0	1.0	1.0	0.5	0.5	6
	BasseKatt	1975	3	2.0	0.0	2.0	0.0	1.0	5
	nötskrikan	1978	3	1.0	0.0	1.0	0.0	1.0	6
	cirkel	1975	3	1.0	0.0	1.0	0.0	1.0	5
	Elidasofie	1985	4	1.0	0.0	1.0	0.0	1.0	7
	Anna i Hult	1971	2	1.0	0.0	1.0	0.0	1.0	4
	josse83	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Fantastic 4	1978	3	1.0	1.0	0.0	1.0	0.0	6
	cii	1986	4	1.0	1.0	0.0	1.0	0.0	7
	Zorn	1971	2	1.0	0.0	1.0	0.0	1.0	4
	Pia73	1973	3	1.0	0.0	1.0	0.0	1.0	5
	Nymphéa	1979	3	2.0	0.0	2.0	0.0	1.0	6
	Älskade vovvsing	1977	3	1.0	0.0	1.0	0.0	1.0	5
	Gustie	1973	3	1.0	1.0	0.0	1.0	0.0	5
	meesa	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Vintersol80	1981	3	1.0	0.0	1.0	0.0	1.0	6
	TinaLi	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Smulu	1979	3	1.0	0.0	1.0	0.0	1.0	6
	LHUF	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Ängsblomma	1985	4	1.0	0.0	1.0	0.0	1.0	7
	Sockerkakan	1978	3	1.0	0.0	1.0	0.0	1.0	6
	busungar2	1978	3	1.0	0.0	1.0	0.0	1.0	6
	Pepsikatten	1982	3	1.0	0.0	1.0	0.0	1.0	6
	pinglan77	1978	3	1.0	0.0	1.0	0.0	1.0	6
	Leesa	1985	4	1.0	0.0	1.0	0.0	1.0	7
	September2009	1982	3	1.0	0.0	1.0	0.0	1.0	6
	kentmaximus	1975	3	1.0	0.0	1.0	0.0	1.0	5
	Sarah82	1983	4	1.0	0.0	1.0	0.0	1.0	7
	kicki08	1978	3	13.0	0.0	13.0	0.0	1.0	6
	Malinw	1979	3	2.0	0.0	2.0	0.0	1.0	6
	Nitrogen	1988	4	1.0	0.0	1.0	0.0	1.0	8
	spaceylisie	1984	4	2.0	0.0	2.0	0.0	1.0	7
	Tuntalisa	1977	3	1.0	0.0	1.0	0.0	1.0	5
	Granada	1975	3	4.0	1.0	3.0	0.25	0.75	5
	Tilcha	1985	4	2.0	0.0	2.0	0.0	1.0	7
	skruttis11	1982	3	5.0	1.0	4.0	0.2	0.8	6
	lupin84	1985	4	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333	7
	Poddan	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Flamma	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Minika	1988	4	1.0	0.0	1.0	0.0	1.0	8
	Vintervacker	1980	3	2.0	0.0	2.0	0.0	1.0	6
	Idizen	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Hallonsylt	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Chaotica	1977	3	1.0	0.0	1.0	0.0	1.0	5
	Pjatt	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Pebble	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Harling1985	1986	4	1.0	0.0	1.0	0.0	1.0	7
	jennas1	1973	3	2.0	0.0	2.0	0.0	1.0	5
	Hedi	1966	2	1.0	1.0	0.0	1.0	0.0	3
	Med två små	1981	3	2.0	0.0	2.0	0.0	1.0	6
	lilla gumman 85	1986	4	1.0	1.0	0.0	1.0	0.0	7
	Mamabear	1983	4	1.0	1.0	0.0	1.0	0.0	7
	snigelkatt	1976	3	5.0	1.0	4.0	0.2	0.8	5
	Nonstop	1989	4	1.0	1.0	0.0	1.0	0.0	8
	mariaheterjag	1982	3	2.0	0.0	2.0	0.0	1.0	6
	cid	1985	4	3.0	0.0	3.0	0.0	1.0	7
	Floppan	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Mamman88	1989	4	1.0	1.0	0.0	1.0	0.0	8
	UmmAminah	1985	4	3.0	0.0	3.0	0.0	1.0	7
	J R	1981	3	1.0	0.0	1.0	0.0	1.0	6
	sydney	1978	3	2.0	0.0	2.0	0.0	1.0	6
	Älskar	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Adora1	1980	3	1.0	0.0	1.0	0.0	1.0	6
	InHeaven	1988	4	1.0	1.0	0.0	1.0	0.0	8
	ninina	1985	4	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666	7
	mammiz83	1984	4	3.0	0.0	3.0	0.0	1.0	7
	Semlan10	1973	3	1.0	0.0	1.0	0.0	1.0	5
	Lilla Morran	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Saramalia	1978	3	1.0	0.0	1.0	0.0	1.0	6
	malingo	1984	4	1.0	0.0	1.0	0.0	1.0	7
	MissHellen	1984	4	2.0	1.0	1.0	0.5	0.5	7
	luzorsus	1978	3	1.0	0.0	1.0	0.0	1.0	6
	Stella 78	1979	3	2.0	0.0	2.0	0.0	1.0	6
	Eddiebella	1981	3	1.0	0.0	1.0	0.0	1.0	6
	Gojtan	1976	3	1.0	0.0	1.0	0.0	1.0	5
	tussunge	1980	3	2.0	0.0	2.0	0.0	1.0	6
	Ellani	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Yozefeehn	1990	4	1.0	1.0	0.0	1.0	0.0	8
	Ceciliah	1989	4	1.0	0.0	1.0	0.0	1.0	8
	popcornplaya	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Jojo 85	1986	4	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666	7
	MrsCD	1981	3	3.0	0.0	3.0	0.0	1.0	6
	Nina 77	1978	3	1.0	0.0	1.0	0.0	1.0	6
	majasmamma	1988	4	1.0	1.0	0.0	1.0	0.0	8
	Alvine	1989	4	2.0	2.0	0.0	1.0	0.0	8
	maj09	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Le petite moi	1979	3	1.0	0.0	1.0	0.0	1.0	6
	lire100	1974	3	1.0	1.0	0.0	1.0	0.0	5
	Min högsta önskan	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Grönögat	1989	4	1.0	0.0	1.0	0.0	1.0	8
	Fru Wennerström	1987	4	2.0	1.0	1.0	0.5	0.5	7
	Alfalfafrö	1987	4	3.0	3.0	0.0	1.0	0.0	7
	krissa	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Anna J01	1987	4	1.0	0.0	1.0	0.0	1.0	7
	lillabebben	1980	3	2.0	0.0	2.0	0.0	1.0	6
	Dudda	1978	3	1.0	1.0	0.0	1.0	0.0	6
	nattfrost	1988	4	1.0	0.0	1.0	0.0	1.0	8
	LeyasMamma	1989	4	1.0	1.0	0.0	1.0	0.0	8
	Aaglars	1971	2	1.0	0.0	1.0	0.0	1.0	4
	guldplutt	1971	2	3.0	0.0	3.0	0.0	1.0	4
	Rallarros	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Floff	1983	4	1.0	0.0	1.0	0.0	1.0	7
	mami79	1980	3	1.0	1.0	0.0	1.0	0.0	6
	Heureka	1975	3	1.0	0.0	1.0	0.0	1.0	5
	LokesMammi	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Helena 79	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Liona	1981	3	1.0	1.0	0.0	1.0	0.0	6
	Greta Anna	1978	3	1.0	0.0	1.0	0.0	1.0	6
	Carro 83	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Catja3	1982	3	1.0	0.0	1.0	0.0	1.0	6
	ego	1980	3	1.0	0.0	1.0	0.0	1.0	6
	solrosen1	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Baypower	1977	3	1.0	0.0	1.0	0.0	1.0	5
	MoL	1981	3	1.0	0.0	1.0	0.0	1.0	6
	bumse2	1974	3	1.0	0.0	1.0	0.0	1.0	5
	litenlind	1980	3	1.0	0.0	1.0	0.0	1.0	6
	honeybunches	1982	3	3.0	0.0	3.0	0.0	1.0	6
	EmLin	1984	4	2.0	0.0	2.0	0.0	1.0	7
	swiitii	1988	4	1.0	1.0	0.0	1.0	0.0	8
	challis777	1978	3	1.0	0.0	1.0	0.0	1.0	6
	crocco	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Lilla JJ	1978	3	1.0	0.0	1.0	0.0	1.0	6
	Svampp	1982	3	2.0	0.0	2.0	0.0	1.0	6
	Pinglan73	1974	3	1.0	0.0	1.0	0.0	1.0	5
	sjl89	1990	4	1.0	1.0	0.0	1.0	0.0	8
	Sussna	1986	4	1.0	0.0	1.0	0.0	1.0	7
	So nice	1971	2	1.0	0.0	1.0	0.0	1.0	4
	Bajjelen	1985	4	2.0	1.0	1.0	0.5	0.5	7
	Sparriz	1989	4	1.0	1.0	0.0	1.0	0.0	8
	ceropegia	1983	4	1.0	0.0	1.0	0.0	1.0	7
	LinnJes	1981	3	1.0	0.0	1.0	0.0	1.0	6
	81missan	1982	3	1.0	0.0	1.0	0.0	1.0	6
	bakabakalitenkaka	1979	3	1.0	0.0	1.0	0.0	1.0	6
	solrosen81	1982	3	1.0	1.0	0.0	1.0	0.0	6
	Pumpkin	1985	4	1.0	0.0	1.0	0.0	1.0	7
	fru smurf	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Erica 73	1974	3	1.0	0.0	1.0	0.0	1.0	5
	proppen100	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Fjällräven	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Kat the bat	1986	4	1.0	1.0	0.0	1.0	0.0	7
	Starla	1981	3	1.0	0.0	1.0	0.0	1.0	6
	MalinV	1977	3	3.0	0.0	3.0	0.0	1.0	5
	Fe73	1974	3	1.0	0.0	1.0	0.0	1.0	5
	Mandolin	1978	3	1.0	0.0	1.0	0.0	1.0	6
	Joje	1975	3	1.0	0.0	1.0	0.0	1.0	5
	Mamma till viljestark dotter	1976	3	3.0	0.0	3.0	0.0	1.0	5
	jmynt	1989	4	1.0	0.0	1.0	0.0	1.0	8
	Rocktroll	1985	4	1.0	0.0	1.0	0.0	1.0	7
	Charmeuse	1985	4	1.0	0.0	1.0	0.0	1.0	7
	Jelan	1987	4	1.0	1.0	0.0	1.0	0.0	7
	Flicka81	1982	3	1.0	0.0	1.0	0.0	1.0	6
	MD77	1978	3	1.0	1.0	0.0	1.0	0.0	6
	Izzies matte	1986	4	1.0	0.0	1.0	0.0	1.0	7
	ciccir	1987	4	1.0	0.0	1.0	0.0	1.0	7
	SamsonS	1990	4	1.0	0.0	1.0	0.0	1.0	8
	malika	1991	4	2.0	1.0	1.0	0.5	0.5	8
	Trillian80	1986	4	1.0	1.0	0.0	1.0	0.0	7
	Hormonermedhumör	1979	3	1.0	0.0	1.0	0.0	1.0	6
	anna ruffs	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Daimis	1977	3	1.0	0.0	1.0	0.0	1.0	5
	Flisan79	1980	3	1.0	1.0	0.0	1.0	0.0	6
	Strommingen	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Mamma Evve	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Evie	1980	3	1.0	1.0	0.0	1.0	0.0	6
	frk lorelei	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Teza73	1974	3	7.0	0.0	7.0	0.0	1.0	5
	Solkattan	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Hjärtefröjd	1979	3	2.0	0.0	2.0	0.0	1.0	6
	Nattfjäril	1975	3	1.0	0.0	1.0	0.0	1.0	5
	Acantha	1976	3	2.0	1.0	1.0	0.5	0.5	5
	Lucyinthesky	1982	3	1.0	1.0	0.0	1.0	0.0	6
	Cånrad	1982	3	2.0	0.0	2.0	0.0	1.0	6
	Linha	1972	2	3.0	0.0	3.0	0.0	1.0	4
	IVFmamma	1983	4	1.0	1.0	0.0	1.0	0.0	7
	Josefin L	1980	3	1.0	0.0	1.0	0.0	1.0	6
	önskar09	1975	3	1.0	1.0	0.0	1.0	0.0	5
	sk76	1977	3	1.0	0.0	1.0	0.0	1.0	5
	Mulle78	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Nickis	1974	3	2.0	0.0	2.0	0.0	1.0	5
	Hemliga damen	1967	2	1.0	0.0	1.0	0.0	1.0	3
	Tigermom	1978	3	1.0	0.0	1.0	0.0	1.0	6
	Mika1980	1981	3	2.0	0.0	2.0	0.0	1.0	6
	Himlan77	1978	3	1.0	0.0	1.0	0.0	1.0	6
