period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel	agebin2
	eternalstar	1989	4	1.0	0.0	1.0	0.0	1.0	8
	Stella 78	1979	3	20.0	0.0	20.0	0.0	1.0	6
	Annsofie83	1984	4	2.0	1.0	1.0	0.5	0.5	7
	Fiabus	1968	2	3.0	0.0	3.0	0.0	1.0	4
	Malin 72	1972	2	1.0	0.0	1.0	0.0	1.0	4
	NovemberMommy	1992	4	1.0	0.0	1.0	0.0	1.0	8
	EbbsansMamma	1992	4	3.0	0.0	3.0	0.0	1.0	8
	SusiSue	1978	3	7.0	0.0	7.0	0.0	1.0	6
	daisy76	1977	3	1.0	0.0	1.0	0.0	1.0	5
	cattis83	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Pingela	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Annapanna80	1981	3	2.0	0.0	2.0	0.0	1.0	6
	LinnJes	1981	3	2.0	0.0	2.0	0.0	1.0	6
	Nifesoj	1988	4	1.0	0.0	1.0	0.0	1.0	8
	Gossow	1986	4	3.0	0.0	3.0	0.0	1.0	7
	Jokkan	1987	4	1.0	0.0	1.0	0.0	1.0	7
	kirsty	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Mrs U	1983	4	4.0	0.0	4.0	0.0	1.0	7
	anna74	1985	4	3.0	0.0	3.0	0.0	1.0	7
	Bombus	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Thuss	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Höstbebis2010	1985	4	2.0	0.0	2.0	0.0	1.0	7
	Maja09	1979	3	13.0	0.0	13.0	0.0	1.0	6
	Margit	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Cam82	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Fe73	1974	3	7.0	0.0	7.0	0.0	1.0	5
	Annica1	1987	4	1.0	0.0	1.0	0.0	1.0	7
	jmynt	1989	4	4.0	0.0	4.0	0.0	1.0	8
	Kampis	1988	4	1.0	0.0	1.0	0.0	1.0	8
	jentho	1986	4	2.0	0.0	2.0	0.0	1.0	7
	Summer	1980	3	13.0	0.0	13.0	0.0	1.0	6
	ebk88	1988	4	2.0	0.0	2.0	0.0	1.0	8
	Fru LB	1984	4	4.0	0.0	4.0	0.0	1.0	7
	mama mellitus	1973	3	4.0	0.0	4.0	0.0	1.0	5
	Emo08	1980	3	2.0	0.0	2.0	0.0	1.0	6
	Chokladpinglan	1985	4	4.0	0.0	4.0	0.0	1.0	7
	Åja81	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Kanejl	1982	3	10.0	0.0	10.0	0.0	1.0	6
	MollyN	1979	3	7.0	0.0	7.0	0.0	1.0	6
	AlexandraH	1989	4	1.0	0.0	1.0	0.0	1.0	8
	Stampan	1979	3	2.0	0.0	2.0	0.0	1.0	6
	MissUnderstood80	1981	3	7.0	0.0	7.0	0.0	1.0	6
	Josefine 85	1986	4	4.0	1.0	3.0	0.25	0.75	7
	1982	1982	3	2.0	0.0	2.0	0.0	1.0	6
	Quinnan	1990	4	1.0	0.0	1.0	0.0	1.0	8
	CamillaJ	1985	4	9.0	1.0	8.0	0.1111111111111111	0.8888888888888888	7
	Anna81	1982	3	9.0	0.0	9.0	0.0	1.0	6
	Tilda å Jimmy	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Ida1990	1991	4	1.0	0.0	1.0	0.0	1.0	8
	jennnyberg	1981	3	1.0	0.0	1.0	0.0	1.0	6
	Hollie	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Yori	1988	4	1.0	0.0	1.0	0.0	1.0	8
	JuliaIsabella	1982	3	7.0	0.0	7.0	0.0	1.0	6
	Meah	1979	3	2.0	0.0	2.0	0.0	1.0	6
	mamma2007	1986	4	2.0	0.0	2.0	0.0	1.0	7
	singer	1978	3	2.0	0.0	2.0	0.0	1.0	6
	swala	1980	3	2.0	0.0	2.0	0.0	1.0	6
	Mickaann	1988	4	1.0	0.0	1.0	0.0	1.0	8
	MammaNova	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Heureka	1975	3	2.0	0.0	2.0	0.0	1.0	5
	EmelieL	1991	4	2.0	0.0	2.0	0.0	1.0	8
	FruHall	1989	4	6.0	0.0	6.0	0.0	1.0	8
	Zirkon	1989	4	3.0	0.0	3.0	0.0	1.0	8
	AnAngel	1984	4	6.0	0.0	6.0	0.0	1.0	7
	XJCX	1988	4	2.0	0.0	2.0	0.0	1.0	8
	IVFmamma	1983	4	16.0	0.0	16.0	0.0	1.0	7
	Lilla Mina	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Jordgubben82	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Nanniz	1980	3	1.0	0.0	1.0	0.0	1.0	6
	HH78	1978	3	1.0	0.0	1.0	0.0	1.0	6
	Jelan	1987	4	2.0	0.0	2.0	0.0	1.0	7
	MiieRO	1981	3	4.0	1.0	3.0	0.25	0.75	6
	örnen	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Camilita	1988	4	1.0	0.0	1.0	0.0	1.0	8
	Håll min hand	1987	4	6.0	0.0	6.0	0.0	1.0	7
	ceropegia	1983	4	13.0	0.0	13.0	0.0	1.0	7
	Tezzy	1981	3	6.0	0.0	6.0	0.0	1.0	6
	Dianbobo	1983	4	2.0	0.0	2.0	0.0	1.0	7
	nahna87	1988	4	2.0	0.0	2.0	0.0	1.0	8
	sandrablom	1988	4	6.0	0.0	6.0	0.0	1.0	8
	Poddan	1976	3	2.0	0.0	2.0	0.0	1.0	5
	Oktoberbebis	1981	3	2.0	0.0	2.0	0.0	1.0	6
	AndyP	1980	3	5.0	0.0	5.0	0.0	1.0	6
	Honey Boo	1984	4	7.0	0.0	7.0	0.0	1.0	7
	Josephina	1985	4	2.0	0.0	2.0	0.0	1.0	7
	wedding2009	1981	3	2.0	0.0	2.0	0.0	1.0	6
	fru smurf	1979	3	12.0	0.0	12.0	0.0	1.0	6
	konami	1989	4	1.0	1.0	0.0	1.0	0.0	8
	Solglimtar	1988	4	2.0	0.0	2.0	0.0	1.0	8
	Cillizan	1986	4	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666	7
	Lenis21	1987	4	4.0	0.0	4.0	0.0	1.0	7
	daphne	1982	3	3.0	0.0	3.0	0.0	1.0	6
	Fru Lillstrumpa	1982	3	1.0	0.0	1.0	0.0	1.0	6
	ZJN	1989	4	2.0	0.0	2.0	0.0	1.0	8
	Dina	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Tesla	1986	4	1.0	0.0	1.0	0.0	1.0	7
	babyboom86	1987	4	6.0	0.0	6.0	0.0	1.0	7
	Danneli	1986	4	4.0	0.0	4.0	0.0	1.0	7
	mama90j	1991	4	2.0	0.0	2.0	0.0	1.0	8
	Alexandra85	1986	4	1.0	0.0	1.0	0.0	1.0	7
	EmmaHenke	1980	3	2.0	0.0	2.0	0.0	1.0	6
	lire100	1974	3	15.0	0.0	15.0	0.0	1.0	5
	Mama Me	1977	3	4.0	0.0	4.0	0.0	1.0	5
	Annie82	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Puppa	1975	3	1.0	0.0	1.0	0.0	1.0	5
	Funny	1952	1	1.0	0.0	1.0	0.0	1.0	1
	anne87	1988	4	3.0	0.0	3.0	0.0	1.0	8
	lliliot	1989	4	2.0	0.0	2.0	0.0	1.0	8
	Rockenrola	1984	4	2.0	0.0	2.0	0.0	1.0	7
	lillgarden	1984	4	3.0	0.0	3.0	0.0	1.0	7
	linedja	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Hanna01	1988	4	4.0	0.0	4.0	0.0	1.0	8
	Kristina30p	1976	3	2.0	0.0	2.0	0.0	1.0	5
	VirrAnna	1985	4	10.0	0.0	10.0	0.0	1.0	7
	BrödernaBus	1980	3	26.0	0.0	26.0	0.0	1.0	6
	vattenkanna	1983	4	1.0	0.0	1.0	0.0	1.0	7
	icecreamlover	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Flicka86	1986	4	1.0	0.0	1.0	0.0	1.0	7
	sofilosson	1986	4	1.0	0.0	1.0	0.0	1.0	7
	JMA84	1985	4	1.0	1.0	0.0	1.0	0.0	7
	burnisen	1984	4	1.0	1.0	0.0	1.0	0.0	7
	Majsan72	1973	3	2.0	0.0	2.0	0.0	1.0	5
	doriah	1980	3	1.0	0.0	1.0	0.0	1.0	6
	MHK	1983	4	1.0	0.0	1.0	0.0	1.0	7
	JLP	1981	3	4.0	0.0	4.0	0.0	1.0	6
	idefix	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Trulle	1984	4	1.0	0.0	1.0	0.0	1.0	7
	ThereseK	1981	3	1.0	0.0	1.0	0.0	1.0	6
	Love8707	1988	4	1.0	0.0	1.0	0.0	1.0	8
	benedikten	1981	3	2.0	0.0	2.0	0.0	1.0	6
	Panthera leo	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Lajkie	1987	4	4.0	0.0	4.0	0.0	1.0	7
	Kärnan	1979	3	3.0	0.0	3.0	0.0	1.0	6
	Ung Mamma 91	1992	4	1.0	0.0	1.0	0.0	1.0	8
	Ackelova	1983	4	2.0	0.0	2.0	0.0	1.0	7
	ingridlinnéa	1983	4	7.0	0.0	7.0	0.0	1.0	7
	Sparriz	1989	4	7.0	0.0	7.0	0.0	1.0	8
	ztarshine	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Jennypenny83	1984	4	8.0	0.0	8.0	0.0	1.0	7
	Tussa76	1977	3	8.0	0.0	8.0	0.0	1.0	5
	Z05	1977	3	1.0	0.0	1.0	0.0	1.0	5
	Logopeden	1985	4	1.0	0.0	1.0	0.0	1.0	7
	luckyme	1979	3	1.0	0.0	1.0	0.0	1.0	6
	ProosAnna	1984	4	18.0	0.0	18.0	0.0	1.0	7
	Snos	1986	4	6.0	0.0	6.0	0.0	1.0	7
	majsan2	1981	3	4.0	0.0	4.0	0.0	1.0	6
	charlie och novas mamma	1986	4	3.0	0.0	3.0	0.0	1.0	7
	Älskarbebisar	1989	4	1.0	0.0	1.0	0.0	1.0	8
	Tjohooo82	1983	4	4.0	0.0	4.0	0.0	1.0	7
	Bine78	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Karolina75	1975	3	1.0	0.0	1.0	0.0	1.0	5
	SaraLj	1982	3	4.0	0.0	4.0	0.0	1.0	6
	Mijjo	1971	2	2.0	1.0	1.0	0.5	0.5	4
	Snutten	1981	3	3.0	0.0	3.0	0.0	1.0	6
	MammaMia87	1987	4	2.0	0.0	2.0	0.0	1.0	7
	Talossa	1987	4	7.0	0.0	7.0	0.0	1.0	7
	MME	1969	2	1.0	0.0	1.0	0.0	1.0	4
	LadyMa	1986	4	4.0	0.0	4.0	0.0	1.0	7
	ALLIEVERDO	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Azalea	1979	3	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666	6
	Sarah82	1983	4	2.0	0.0	2.0	0.0	1.0	7
	tina03	1988	4	1.0	0.0	1.0	0.0	1.0	8
	Jen08	1975	3	3.0	0.0	3.0	0.0	1.0	5
	Knasan	1981	3	3.0	0.0	3.0	0.0	1.0	6
	Gladhannapanna	1972	2	48.0	0.0	48.0	0.0	1.0	4
	Smilla1976	1977	3	7.0	2.0	5.0	0.2857142857142857	0.7142857142857143	5
	GashH	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Maje	1978	3	2.0	0.0	2.0	0.0	1.0	6
	Mem3	1982	3	2.0	0.0	2.0	0.0	1.0	6
	Sparvöga	1980	3	7.0	0.0	7.0	0.0	1.0	6
	Niccan88	1989	4	1.0	0.0	1.0	0.0	1.0	8
	Theia	1985	4	3.0	0.0	3.0	0.0	1.0	7
	Aktalia	1976	3	2.0	0.0	2.0	0.0	1.0	5
	Sofiech78	1979	3	4.0	0.0	4.0	0.0	1.0	6
	missworld	1990	4	2.0	0.0	2.0	0.0	1.0	8
	gwendelyn	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Myra	1973	3	22.0	0.0	22.0	0.0	1.0	5
	Fiamedbarn	1971	2	4.0	0.0	4.0	0.0	1.0	4
	Vintersol80	1981	3	20.0	0.0	20.0	0.0	1.0	6
	HelenFr	1982	3	3.0	0.0	3.0	0.0	1.0	6
	Minika	1988	4	3.0	0.0	3.0	0.0	1.0	8
	Aquarius	1984	4	2.0	0.0	2.0	0.0	1.0	7
	Mamma Tes	1982	3	4.0	0.0	4.0	0.0	1.0	6
	Ängaboll	1978	3	1.0	0.0	1.0	0.0	1.0	6
	BabyNo2	1989	4	5.0	0.0	5.0	0.0	1.0	8
	Vanja	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Imagine this	1985	4	9.0	0.0	9.0	0.0	1.0	7
	Milleman	1989	4	5.0	0.0	5.0	0.0	1.0	8
	habibty81	1981	3	1.0	0.0	1.0	0.0	1.0	6
	blehnda	1988	4	5.0	0.0	5.0	0.0	1.0	8
	challis777	1978	3	3.0	0.0	3.0	0.0	1.0	6
	maj09	1976	3	2.0	0.0	2.0	0.0	1.0	5
	lokis	1982	3	2.0	0.0	2.0	0.0	1.0	6
	Längtan01	1979	3	2.0	0.0	2.0	0.0	1.0	6
	tängla	1979	3	1.0	0.0	1.0	0.0	1.0	6
	modesty74	1975	3	2.0	1.0	1.0	0.5	0.5	5
	Bissen	1974	3	1.0	0.0	1.0	0.0	1.0	5
	kitte	1978	3	1.0	0.0	1.0	0.0	1.0	6
	sophiemedPH	1988	4	1.0	0.0	1.0	0.0	1.0	8
	MamaJuice	1987	4	2.0	0.0	2.0	0.0	1.0	7
	MickisFlisanNellie	1984	4	3.0	0.0	3.0	0.0	1.0	7
	Kakan85	1986	4	1.0	0.0	1.0	0.0	1.0	7
	SanBog	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Andréa84	1985	4	1.0	0.0	1.0	0.0	1.0	7
	sommar 77	1978	3	2.0	0.0	2.0	0.0	1.0	6
	Stumpan84	1985	4	4.0	0.0	4.0	0.0	1.0	7
	FridaBo	1989	4	1.0	0.0	1.0	0.0	1.0	8
	Second adventure	1985	4	1.0	0.0	1.0	0.0	1.0	7
	marialintott	1979	3	2.0	0.0	2.0	0.0	1.0	6
	Jellan	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Rosdraken	1986	4	5.0	0.0	5.0	0.0	1.0	7
	Jordgubbssmak	1968	2	7.0	0.0	7.0	0.0	1.0	4
	TessJH	1984	4	4.0	0.0	4.0	0.0	1.0	7
	mkp	1989	4	2.0	0.0	2.0	0.0	1.0	8
	NinaTherese	1981	3	1.0	0.0	1.0	0.0	1.0	6
	hejo79	1971	2	2.0	0.0	2.0	0.0	1.0	4
	JosJos	1979	3	3.0	0.0	3.0	0.0	1.0	6
	smulan1981	1982	3	1.0	0.0	1.0	0.0	1.0	6
	NikZan	1983	4	2.0	0.0	2.0	0.0	1.0	7
	Jessie 89	1990	4	1.0	1.0	0.0	1.0	0.0	8
	flower79	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Österbotten	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Lycklig Jessica	1981	3	1.0	0.0	1.0	0.0	1.0	6
	snigelkatt	1976	3	5.0	0.0	5.0	0.0	1.0	5
	Milon	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Paige80	1981	3	1.0	0.0	1.0	0.0	1.0	6
	jankie	1986	4	5.0	0.0	5.0	0.0	1.0	7
	Stefanie	1988	4	12.0	2.0	10.0	0.16666666666666666	0.8333333333333334	8
	Love Forever	1986	4	3.0	0.0	3.0	0.0	1.0	7
	anja1661	1983	4	7.0	0.0	7.0	0.0	1.0	7
	sjl89	1990	4	2.0	0.0	2.0	0.0	1.0	8
	Autumnbeauty	1976	3	1.0	0.0	1.0	0.0	1.0	5
	SA26	1984	4	1.0	0.0	1.0	0.0	1.0	7
	proppen100	1980	3	4.0	0.0	4.0	0.0	1.0	6
	DollyD	1977	3	5.0	0.0	5.0	0.0	1.0	5
	Pjoddas	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Myrtuva	1984	4	1.0	0.0	1.0	0.0	1.0	7
	budde1	1974	3	3.0	0.0	3.0	0.0	1.0	5
	MariaMalmö	1979	3	5.0	0.0	5.0	0.0	1.0	6
	DiZZY	1975	3	1.0	0.0	1.0	0.0	1.0	5
	Lovisa75	1976	3	1.0	0.0	1.0	0.0	1.0	5
	Pilla84	1985	4	1.0	0.0	1.0	0.0	1.0	7
	vernia	1986	4	3.0	0.0	3.0	0.0	1.0	7
	737 dagar	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Miss Julie	1989	4	4.0	0.0	4.0	0.0	1.0	8
	NiklaasKaroliine	1990	4	1.0	0.0	1.0	0.0	1.0	8
	gosis	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Ema86	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Kevlarsjäl87	1988	4	1.0	0.0	1.0	0.0	1.0	8
	tusshh	1988	4	2.0	0.0	2.0	0.0	1.0	8
	dreamy	1981	3	5.0	0.0	5.0	0.0	1.0	6
	Anna83	1984	4	4.0	0.0	4.0	0.0	1.0	7
	lillblobb	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Desiree1988	1989	4	1.0	0.0	1.0	0.0	1.0	8
	Fröken Juni	1974	3	3.0	0.0	3.0	0.0	1.0	5
	Sandrolin	1986	4	2.0	0.0	2.0	0.0	1.0	7
	icelolly	1981	3	1.0	0.0	1.0	0.0	1.0	6
	Zesssan	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Tussebus	1977	3	2.0	0.0	2.0	0.0	1.0	5
	eviz08	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Sofia8504	1986	4	2.0	0.0	2.0	0.0	1.0	7
	Dramatic Chipmunk	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Dr Myo	1974	3	2.0	0.0	2.0	0.0	1.0	5
	Leesa	1985	4	4.0	0.0	4.0	0.0	1.0	7
	snorkan	1980	3	1.0	0.0	1.0	0.0	1.0	6
	spån Mona	1973	3	1.0	0.0	1.0	0.0	1.0	5
	Nenniz	1985	4	1.0	0.0	1.0	0.0	1.0	7
	Belle Amie	1976	3	2.0	0.0	2.0	0.0	1.0	5
	NadiaMi	1975	3	223.0	0.0	223.0	0.0	1.0	5
	LoverBambi	1985	4	1.0	0.0	1.0	0.0	1.0	7
	CissiS	1983	4	1.0	0.0	1.0	0.0	1.0	7
	basil	1977	3	1.0	0.0	1.0	0.0	1.0	5
	Lilla Jag	1984	4	2.0	0.0	2.0	0.0	1.0	7
	Fembarnsmorsan	1972	2	2.0	0.0	2.0	0.0	1.0	4
	Foxy79	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Zoolie	1971	2	2.0	0.0	2.0	0.0	1.0	4
	Catha	1982	3	1.0	0.0	1.0	0.0	1.0	6
	anzita	1960	1	19.0	0.0	19.0	0.0	1.0	3
	nami	1981	3	1.0	0.0	1.0	0.0	1.0	6
	annvian	1980	3	2.0	0.0	2.0	0.0	1.0	6
	kath	1977	3	1.0	0.0	1.0	0.0	1.0	5
	Myzan	1976	3	2.0	0.0	2.0	0.0	1.0	5
	Ollibolli	1983	4	1.0	0.0	1.0	0.0	1.0	7
	MajaMaria79	1980	3	5.0	0.0	5.0	0.0	1.0	6
	Insatt	1982	3	2.0	0.0	2.0	0.0	1.0	6
	Jojjanna	1975	3	1.0	0.0	1.0	0.0	1.0	5
	bebis090614	1988	4	1.0	0.0	1.0	0.0	1.0	8
	spaceylisie	1984	4	6.0	0.0	6.0	0.0	1.0	7
	new age	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Elijza	1971	2	11.0	0.0	11.0	0.0	1.0	4
	tillit71	1972	2	4.0	0.0	4.0	0.0	1.0	4
	MollyBuz	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Farmer boy	1957	1	1.0	0.0	1.0	0.0	1.0	2
	MissC24	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Helena och Axel	1983	4	2.0	0.0	2.0	0.0	1.0	7
	dorothea	1976	3	5.0	0.0	5.0	0.0	1.0	5
	annasara	1980	3	2.0	0.0	2.0	0.0	1.0	6
	FredrikBBB	1969	2	1.0	0.0	1.0	0.0	1.0	4
	Amelica	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Smurfen70	1981	3	3.0	0.0	3.0	0.0	1.0	6
	Killarnas morsa	1972	2	6.0	0.0	6.0	0.0	1.0	4
	Maskot	1971	2	4.0	0.0	4.0	0.0	1.0	4
	Mara	1974	3	1.0	0.0	1.0	0.0	1.0	5
	sunshine03	1980	3	2.0	0.0	2.0	0.0	1.0	6
	mika85	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Maja Gräddnos	1979	3	3.0	0.0	3.0	0.0	1.0	6
	LokesMamma84	1985	4	1.0	0.0	1.0	0.0	1.0	7
	sandiberu	1983	4	1.0	0.0	1.0	0.0	1.0	7
	luutra	1986	4	1.0	0.0	1.0	0.0	1.0	7
	miniliten	1987	4	1.0	1.0	0.0	1.0	0.0	7
	Love74	1975	3	2.0	0.0	2.0	0.0	1.0	5
	ElinC	1989	4	1.0	0.0	1.0	0.0	1.0	8
	muffin	1985	4	2.0	0.0	2.0	0.0	1.0	7
	challan82	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Heavy	1980	3	8.0	0.0	8.0	0.0	1.0	6
	Mrs TH	1980	3	3.0	0.0	3.0	0.0	1.0	6
	Tainted	1988	4	1.0	0.0	1.0	0.0	1.0	8
	Ylwa	1981	3	1.0	0.0	1.0	0.0	1.0	6
	augustibruden	1972	2	8.0	0.0	8.0	0.0	1.0	4
	Ida90	1991	4	1.0	0.0	1.0	0.0	1.0	8
	mariakall	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Lunas	1982	3	2.0	0.0	2.0	0.0	1.0	6
	Leeluu	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Gustie	1973	3	7.0	0.0	7.0	0.0	1.0	5
	Novalie	1977	3	2.0	0.0	2.0	0.0	1.0	5
	fläck	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Lilla H	1979	3	1.0	0.0	1.0	0.0	1.0	6
	Skrollansmamma	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Git	1978	3	5.0	0.0	5.0	0.0	1.0	6
	Cakemaker	1988	4	2.0	0.0	2.0	0.0	1.0	8
	Afrodisiac	1979	3	1.0	0.0	1.0	0.0	1.0	6
	finskaflikkan	1984	4	2.0	0.0	2.0	0.0	1.0	7
	Lillajagmedstorahjärtat	1984	4	1.0	0.0	1.0	0.0	1.0	7
	Pusselbiten86	1987	4	5.0	0.0	5.0	0.0	1.0	7
	smis	1990	4	1.0	0.0	1.0	0.0	1.0	8
	Anarkamamman	1988	4	1.0	0.0	1.0	0.0	1.0	8
	mimi66	1967	2	1.0	0.0	1.0	0.0	1.0	3
	LillaLilli	1989	4	1.0	0.0	1.0	0.0	1.0	8
	CA81	1982	3	1.0	0.0	1.0	0.0	1.0	6
	solskina	1971	2	1.0	1.0	0.0	1.0	0.0	4
	princess of hearts	1988	4	1.0	0.0	1.0	0.0	1.0	8
	sockerbomben	1973	3	1.0	0.0	1.0	0.0	1.0	5
	Soffipropp01	1989	4	1.0	1.0	0.0	1.0	0.0	8
	lillälva	1978	3	6.0	0.0	6.0	0.0	1.0	6
	zerano	1986	4	4.0	0.0	4.0	0.0	1.0	7
	Marre80	1981	3	1.0	1.0	0.0	1.0	0.0	6
	annsofia	1989	4	4.0	0.0	4.0	0.0	1.0	8
	tess1987	1988	4	1.0	0.0	1.0	0.0	1.0	8
	Eilem	1989	4	3.0	0.0	3.0	0.0	1.0	8
	InHeaven	1988	4	11.0	0.0	11.0	0.0	1.0	8
	Skahlmann	1966	2	4.0	0.0	4.0	0.0	1.0	3
	Serafine	1981	3	2.0	0.0	2.0	0.0	1.0	6
	sorgsen	1991	4	1.0	1.0	0.0	1.0	0.0	8
	Ina81	1982	3	1.0	0.0	1.0	0.0	1.0	6
	Fresa78	1979	3	5.0	0.0	5.0	0.0	1.0	6
	Tarzanina	1981	3	3.0	0.0	3.0	0.0	1.0	6
	Fjärilen72	1988	4	1.0	0.0	1.0	0.0	1.0	8
	längtan8402	1985	4	1.0	0.0	1.0	0.0	1.0	7
	Katten79	1980	3	1.0	0.0	1.0	0.0	1.0	6
	rosen76	1977	3	1.0	0.0	1.0	0.0	1.0	5
	krabbis	1967	2	1.0	0.0	1.0	0.0	1.0	3
	Starline	1982	3	1.0	0.0	1.0	0.0	1.0	6
	GodBiten	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Godot	1975	3	1.0	0.0	1.0	0.0	1.0	5
	Jordgubbarmeglass	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Tuss 1	1974	3	1.0	0.0	1.0	0.0	1.0	5
	lovemissen	1983	4	1.0	0.0	1.0	0.0	1.0	7
	turboalex	1987	4	1.0	0.0	1.0	0.0	1.0	7
	Sockerbit 1	1971	2	1.0	0.0	1.0	0.0	1.0	4
	Sol88	1989	4	2.0	0.0	2.0	0.0	1.0	8
	Annie1982	1983	4	6.0	0.0	6.0	0.0	1.0	7
	ThillaMilla	1985	4	1.0	0.0	1.0	0.0	1.0	7
	Bella73	1974	3	1.0	0.0	1.0	0.0	1.0	5
	Empan81	1982	3	1.0	0.0	1.0	0.0	1.0	6
	SmUrFtUsS	1983	4	1.0	0.0	1.0	0.0	1.0	7
	Amanda85	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Krokodila	1980	3	2.0	0.0	2.0	0.0	1.0	6
	Tess26	1981	3	1.0	0.0	1.0	0.0	1.0	6
	CtJ08	1985	4	1.0	0.0	1.0	0.0	1.0	7
	Sessan100	1981	3	2.0	0.0	2.0	0.0	1.0	6
	Caroliine	1990	4	1.0	0.0	1.0	0.0	1.0	8
	stortå	1975	3	1.0	0.0	1.0	0.0	1.0	5
	maria8109	1982	3	3.0	0.0	3.0	0.0	1.0	6
	Ida Maria	1981	3	2.0	0.0	2.0	0.0	1.0	6
	sax1	1974	3	2.0	0.0	2.0	0.0	1.0	5
	Brodsmulan	1978	3	9.0	0.0	9.0	0.0	1.0	6
	1985	1986	4	1.0	0.0	1.0	0.0	1.0	7
	Korkskruv	1989	4	15.0	0.0	15.0	0.0	1.0	8
	Kyssen	1984	4	20.0	0.0	20.0	0.0	1.0	7
	Trollvinter	1984	4	4.0	0.0	4.0	0.0	1.0	7
	zoi	1977	3	5.0	0.0	5.0	0.0	1.0	5
	NEAN	1989	4	7.0	0.0	7.0	0.0	1.0	8
	lottizm	1985	4	17.0	0.0	17.0	0.0	1.0	7
	urv73	1974	3	2.0	0.0	2.0	0.0	1.0	5
	Pepsikatten	1982	3	8.0	0.0	8.0	0.0	1.0	6
	trollprinsessan	1978	3	1.0	0.0	1.0	0.0	1.0	6
	linhall	1983	4	5.0	0.0	5.0	0.0	1.0	7
	Amandia	1982	3	1.0	0.0	1.0	0.0	1.0	6
	vera79	1980	3	5.0	0.0	5.0	0.0	1.0	6
	neela	1984	4	4.0	0.0	4.0	0.0	1.0	7
	Siljelin	1979	3	5.0	0.0	5.0	0.0	1.0	6
	Minja	1976	3	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333	5
	Flurran	1983	4	2.0	0.0	2.0	0.0	1.0	7
	solrosen81	1982	3	14.0	0.0	14.0	0.0	1.0	6
	augustikatten	1979	3	4.0	0.0	4.0	0.0	1.0	6
	Cacan	1982	3	2.0	0.0	2.0	0.0	1.0	6
	Änglaflickan	1983	4	5.0	0.0	5.0	0.0	1.0	7
	Mondino	1968	2	8.0	0.0	8.0	0.0	1.0	4
	Mumsi	1980	3	3.0	0.0	3.0	0.0	1.0	6
	PurJo	1983	4	10.0	0.0	10.0	0.0	1.0	7
