period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel
	substitutet	1985		4.0	0.0	4.0	0.0	1.0
	cii	1986		6.0	0.0	6.0	0.0	1.0
	FreeForAll	1984		7.0	0.0	7.0	0.0	1.0
	Lima80	1981		3.0	0.0	3.0	0.0	1.0
	Tilcha	1985		31.0	0.0	31.0	0.0	1.0
	En glad tjej	1979		6.0	0.0	6.0	0.0	1.0
	CeeJay	1973		19.0	1.0	18.0	0.05263157894736842	0.9473684210526315
	Pillemajsan	1983		5.0	0.0	5.0	0.0	1.0
	Dynamic	1980		3.0	0.0	3.0	0.0	1.0
	hadhouda	1978		4.0	1.0	3.0	0.25	0.75
	IdaN	1986		5.0	0.0	5.0	0.0	1.0
	Maggan81	1974		1.0	0.0	1.0	0.0	1.0
	Scaniamamma	1987		4.0	0.0	4.0	0.0	1.0
	hotten	1975		40.0	0.0	40.0	0.0	1.0
	antagligen	1985		2.0	0.0	2.0	0.0	1.0
	LauraPalmer	1985		1.0	0.0	1.0	0.0	1.0
	Zezana	1980		8.0	0.0	8.0	0.0	1.0
	brokig	1984		2.0	0.0	2.0	0.0	1.0
	riboflavin	1985		7.0	0.0	7.0	0.0	1.0
	korfu08	1976		13.0	0.0	13.0	0.0	1.0
	Diwa	1974		5.0	0.0	5.0	0.0	1.0
	Mjesec	1990		2.0	0.0	2.0	0.0	1.0
	Uller	1977		4.0	0.0	4.0	0.0	1.0
	Butterscotch	1975		14.0	0.0	14.0	0.0	1.0
	Astarte	1980		14.0	0.0	14.0	0.0	1.0
	TigerLinn	1986		6.0	0.0	6.0	0.0	1.0
	Therace	1987		5.0	0.0	5.0	0.0	1.0
	Kickiliisa	1978		8.0	0.0	8.0	0.0	1.0
	LaFontaine	1985		5.0	0.0	5.0	0.0	1.0
	musli	1972		19.0	0.0	19.0	0.0	1.0
	Sadie	1984		13.0	0.0	13.0	0.0	1.0
	5 barnsmamman	1979		16.0	4.0	12.0	0.25	0.75
	hot fuss	1980		9.0	0.0	9.0	0.0	1.0
	Thuleslapper	1974		3.0	0.0	3.0	0.0	1.0
	allakantralla	1976		20.0	0.0	20.0	0.0	1.0
	Hedi	1966		19.0	2.0	17.0	0.10526315789473684	0.8947368421052632
	angeni	1988		32.0	2.0	30.0	0.0625	0.9375
	Örnie	1963		2.0	0.0	2.0	0.0	1.0
	jerseyko	1986		2.0	0.0	2.0	0.0	1.0
	PreciousDivine	1987		1.0	0.0	1.0	0.0	1.0
	BTD	1976		2.0	0.0	2.0	0.0	1.0
	Dorian Ertymexx	1973		56.0	1.0	55.0	0.017857142857142856	0.9821428571428571
	Dejsi	1962		3.0	0.0	3.0	0.0	1.0
	annroll	1983		3.0	0.0	3.0	0.0	1.0
	MrsCD	1981		10.0	0.0	10.0	0.0	1.0
	AishaYasmine	1976		3.0	0.0	3.0	0.0	1.0
	WhiteAngels	1980		14.0	0.0	14.0	0.0	1.0
	hundpuss	1988		8.0	0.0	8.0	0.0	1.0
	ankling	1959		3.0	0.0	3.0	0.0	1.0
	SuzR	1982		14.0	0.0	14.0	0.0	1.0
	skånskan76	1977		3.0	0.0	3.0	0.0	1.0
	Sarge	1976		2.0	0.0	2.0	0.0	1.0
	kodarn	1988		2.0	0.0	2.0	0.0	1.0
	Hanniz	1987		8.0	0.0	8.0	0.0	1.0
	evita	1971		2.0	0.0	2.0	0.0	1.0
	Beckah82	1983		78.0	9.0	69.0	0.11538461538461539	0.8846153846153846
	Eddiesmamma	1986		1.0	0.0	1.0	0.0	1.0
	Mia22	1985		1.0	0.0	1.0	0.0	1.0
	Musetti	1982		1.0	0.0	1.0	0.0	1.0
	Mornie Alantie	1987		8.0	0.0	8.0	0.0	1.0
	ludde1	1979		1.0	0.0	1.0	0.0	1.0
	Izzo	1976		3.0	0.0	3.0	0.0	1.0
	stormfågel	1980		1.0	0.0	1.0	0.0	1.0
	Liten måne	1984		11.0	0.0	11.0	0.0	1.0
	EmmaRoSa	1984		4.0	0.0	4.0	0.0	1.0
	YayasMami	1989		6.0	0.0	6.0	0.0	1.0
	Miss Cee	1981		35.0	0.0	35.0	0.0	1.0
	LuMa	1979		19.0	0.0	19.0	0.0	1.0
	FrökenCola	1987		1.0	0.0	1.0	0.0	1.0
	jådåsåatt	1984		8.0	0.0	8.0	0.0	1.0
	Buggster	1989		4.0	0.0	4.0	0.0	1.0
	Doktorn	1972		5.0	0.0	5.0	0.0	1.0
	Tottelina	1985		3.0	0.0	3.0	0.0	1.0
	lokisse	1961		26.0	0.0	26.0	0.0	1.0
	Digestive	1982		5.0	1.0	4.0	0.2	0.8
	Azusephre	1988		2.0	0.0	2.0	0.0	1.0
	pyjamastrollet	1986		5.0	0.0	5.0	0.0	1.0
	septemberängel	1981		13.0	0.0	13.0	0.0	1.0
	bulankulan	1985		1.0	0.0	1.0	0.0	1.0
	TheCoopers	1976		11.0	0.0	11.0	0.0	1.0
	kossilalli	1983		3.0	0.0	3.0	0.0	1.0
	Snåjtis	1983		1.0	0.0	1.0	0.0	1.0
	apaqnirk	1981		2.0	0.0	2.0	0.0	1.0
	Emsan1988	1989		1.0	0.0	1.0	0.0	1.0
	Tokfrjant	1989		10.0	3.0	7.0	0.3	0.7
	MalinI	1979		13.0	0.0	13.0	0.0	1.0
	Rae	1975		7.0	1.0	6.0	0.14285714285714285	0.8571428571428571
	LHUF	1980		40.0	0.0	40.0	0.0	1.0
	Agent 355	1975		4.0	0.0	4.0	0.0	1.0
	Damien och Adrian	1973		10.0	0.0	10.0	0.0	1.0
	jazzy	1987		4.0	0.0	4.0	0.0	1.0
	Mamma till viljestark dotter	1976		14.0	0.0	14.0	0.0	1.0
	Baronessan	1975		13.0	0.0	13.0	0.0	1.0
	mini75	1976		4.0	0.0	4.0	0.0	1.0
	Mylla	1980		11.0	0.0	11.0	0.0	1.0
	Gladabarnensmamma	1983		16.0	0.0	16.0	0.0	1.0
	chivasregal	1962		4.0	0.0	4.0	0.0	1.0
	Sedek	1977		2.0	0.0	2.0	0.0	1.0
	astro	1978		16.0	0.0	16.0	0.0	1.0
	regnbågspappan	1989		3.0	0.0	3.0	0.0	1.0
	Eleni	1986		5.0	0.0	5.0	0.0	1.0
	Jessys	1987		16.0	0.0	16.0	0.0	1.0
	Svart ros	1983		9.0	0.0	9.0	0.0	1.0
	Pebblas	1985		1.0	0.0	1.0	0.0	1.0
	Emjah	1977		1.0	1.0	0.0	1.0	0.0
	Wonderchild2009	1990		2.0	0.0	2.0	0.0	1.0
	ajkw	1990		3.0	0.0	3.0	0.0	1.0
	MammaBecca	1982		2.0	0.0	2.0	0.0	1.0
	EXPOSED	1971		3.0	0.0	3.0	0.0	1.0
	gedansk	1978		2.0	1.0	1.0	0.5	0.5
	vanilla	1973		3.0	0.0	3.0	0.0	1.0
	Annika78	1979		2.0	0.0	2.0	0.0	1.0
	Malinw	1979		7.0	0.0	7.0	0.0	1.0
	Izela	1984		4.0	0.0	4.0	0.0	1.0
	Snooze	1981		7.0	0.0	7.0	0.0	1.0
	Marlene	1967		10.0	0.0	10.0	0.0	1.0
	Dilong	1963		4.0	0.0	4.0	0.0	1.0
	lilla mej	1978		1.0	0.0	1.0	0.0	1.0
	BasseKatt	1975		12.0	0.0	12.0	0.0	1.0
	Multignutten	1980		6.0	0.0	6.0	0.0	1.0
	flisan16	1980		6.0	0.0	6.0	0.0	1.0
	car	1975		27.0	0.0	27.0	0.0	1.0
	Johanniee	1991		1.0	0.0	1.0	0.0	1.0
	Psychadelia	1983		9.0	1.0	8.0	0.1111111111111111	0.8888888888888888
	Pallas	1974		23.0	0.0	23.0	0.0	1.0
	Trolli	1985		3.0	0.0	3.0	0.0	1.0
	Mor till Ella	1984		3.0	0.0	3.0	0.0	1.0
	Mysanochmimer	1986		5.0	0.0	5.0	0.0	1.0
	Mar ia	1981		2.0	0.0	2.0	0.0	1.0
	Dr Börje	1966		2.0	0.0	2.0	0.0	1.0
	Banana82	1983		1.0	0.0	1.0	0.0	1.0
	KickanAnnika	1975		2.0	0.0	2.0	0.0	1.0
	Sara35	1971		1.0	0.0	1.0	0.0	1.0
	83an	1984		2.0	0.0	2.0	0.0	1.0
	HJ81	1982		2.0	0.0	2.0	0.0	1.0
	Bergling	1976		1.0	0.0	1.0	0.0	1.0
	Tonci	1986		3.0	0.0	3.0	0.0	1.0
	Granada	1975		12.0	0.0	12.0	0.0	1.0
	Saga 79	1980		2.0	0.0	2.0	0.0	1.0
	Lillkillensmamma	1982		1.0	0.0	1.0	0.0	1.0
	Mummyfied	1990		6.0	0.0	6.0	0.0	1.0
	Hundtok	1984		2.0	0.0	2.0	0.0	1.0
	Humlemamma	1984		12.0	0.0	12.0	0.0	1.0
	sallybuse	1960		3.0	0.0	3.0	0.0	1.0
	Tokmamman	1985		1.0	0.0	1.0	0.0	1.0
	Kaosmamma	1982		5.0	0.0	5.0	0.0	1.0
	Cazza	1984		1.0	0.0	1.0	0.0	1.0
	dessan59	1960		2.0	0.0	2.0	0.0	1.0
	felicityporter	1986		5.0	0.0	5.0	0.0	1.0
	Niveaa	1986		2.0	0.0	2.0	0.0	1.0
	stardream	1981		6.0	0.0	6.0	0.0	1.0
	Lilla Lycka	1982		2.0	1.0	1.0	0.5	0.5
	mjau84	1985		1.0	0.0	1.0	0.0	1.0
	spik	1969		1.0	0.0	1.0	0.0	1.0
	Tant Herta	1965		2.0	0.0	2.0	0.0	1.0
	Saltlakrits	1984		10.0	0.0	10.0	0.0	1.0
	janniahlholm	1991		4.0	0.0	4.0	0.0	1.0
	Houdini	1966		2.0	0.0	2.0	0.0	1.0
	JBC	1986		7.0	0.0	7.0	0.0	1.0
	Superolga	1981		1.0	0.0	1.0	0.0	1.0
	tiiinann	1987		1.0	0.0	1.0	0.0	1.0
	pamilya	1986		7.0	0.0	7.0	0.0	1.0
	Selina04	1982		2.0	0.0	2.0	0.0	1.0
	gosmamman	1983		13.0	0.0	13.0	0.0	1.0
	Hemlighet	1985		17.0	0.0	17.0	0.0	1.0
	Norrtjejjen	1983		1.0	0.0	1.0	0.0	1.0
	tusselisan	1976		1.0	0.0	1.0	0.0	1.0
	Sommarkatten	1987		2.0	0.0	2.0	0.0	1.0
	Hojan84	1985		1.0	0.0	1.0	0.0	1.0
	Torparn	1975		1.0	0.0	1.0	0.0	1.0
	Lavish	1986		30.0	0.0	30.0	0.0	1.0
	PS84	1985		2.0	0.0	2.0	0.0	1.0
	mrseriksson	1976		4.0	0.0	4.0	0.0	1.0
	BeccaStina	1987		6.0	0.0	6.0	0.0	1.0
	Amy1983	1984		1.0	0.0	1.0	0.0	1.0
	Mamma till gullungen	1978		7.0	2.0	5.0	0.2857142857142857	0.7142857142857143
	ser91	1992		1.0	0.0	1.0	0.0	1.0
	Maximumtaste	1988		2.0	0.0	2.0	0.0	1.0
	Zinara	1980		3.0	0.0	3.0	0.0	1.0
	nicke nyfiken76	1981		3.0	0.0	3.0	0.0	1.0
	KramKalas	1984		1.0	0.0	1.0	0.0	1.0
	Norpan81	1982		4.0	0.0	4.0	0.0	1.0
	Sockersött	1990		1.0	0.0	1.0	0.0	1.0
	ModestyB	1982		10.0	0.0	10.0	0.0	1.0
	Melike	1983		2.0	0.0	2.0	0.0	1.0
	Puchahontas	1975		5.0	0.0	5.0	0.0	1.0
	Jess87	1988		7.0	0.0	7.0	0.0	1.0
	Smulanflen	1974		3.0	0.0	3.0	0.0	1.0
	Fröken Snork	1976		2.0	1.0	1.0	0.5	0.5
	Trulsa1985	1986		6.0	0.0	6.0	0.0	1.0
	Grenna	1967		4.0	0.0	4.0	0.0	1.0
	Eled	1990		2.0	0.0	2.0	0.0	1.0
	Min högsta önskan	1979		10.0	0.0	10.0	0.0	1.0
	MissLillan	1961		7.0	1.0	6.0	0.14285714285714285	0.8571428571428571
	enola	1978		2.0	0.0	2.0	0.0	1.0
	minismurfen	1983		1.0	0.0	1.0	0.0	1.0
	Olivia3mars	1979		1.0	0.0	1.0	0.0	1.0
	P A K	1973		3.0	0.0	3.0	0.0	1.0
	2 små prinsessor	1987		1.0	0.0	1.0	0.0	1.0
	linas fina	1984		7.0	0.0	7.0	0.0	1.0
	missis	1981		2.0	0.0	2.0	0.0	1.0
	Tant Groda	1983		24.0	4.0	20.0	0.16666666666666666	0.8333333333333334
	mysgravid	1989		4.0	0.0	4.0	0.0	1.0
	Ahdela	1979		2.0	0.0	2.0	0.0	1.0
	Lindadjo	1978		18.0	0.0	18.0	0.0	1.0
	Jossebell	1969		4.0	0.0	4.0	0.0	1.0
	annmin	1961		2.0	0.0	2.0	0.0	1.0
	ajmaj	1975		4.0	0.0	4.0	0.0	1.0
	Lucky	1980		8.0	0.0	8.0	0.0	1.0
	MymlanMy	1968		5.0	0.0	5.0	0.0	1.0
	Bohman	1986		19.0	0.0	19.0	0.0	1.0
	Gelicapelica	1985		2.0	1.0	1.0	0.5	0.5
	S a C	1983		10.0	0.0	10.0	0.0	1.0
	Sockerpinglan	1973		1.0	0.0	1.0	0.0	1.0
	Crea Diem	1972		2.0	0.0	2.0	0.0	1.0
	Fossa	1989		15.0	0.0	15.0	0.0	1.0
	LoMsBebis	1989		1.0	0.0	1.0	0.0	1.0
	katt tass	1981		6.0	0.0	6.0	0.0	1.0
	Babyface	1986		1.0	0.0	1.0	0.0	1.0
	ÄlskadeUnge	1987		9.0	0.0	9.0	0.0	1.0
	soffien	1986		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
	Sally Bally	1986		1.0	0.0	1.0	0.0	1.0
	jinxy	1982		2.0	0.0	2.0	0.0	1.0
	emmeth	1983		2.0	0.0	2.0	0.0	1.0
	Koalan	1980		1.0	0.0	1.0	0.0	1.0
	bonsai	1982		3.0	0.0	3.0	0.0	1.0
	mysifer	1985		4.0	0.0	4.0	0.0	1.0
	Loris	1988		18.0	1.0	17.0	0.05555555555555555	0.9444444444444444
	pindile	1984		10.0	0.0	10.0	0.0	1.0
	zuzzan	1984		2.0	0.0	2.0	0.0	1.0
	Susyloo	1981		2.0	0.0	2.0	0.0	1.0
	guldnos	1985		2.0	0.0	2.0	0.0	1.0
	camillas1985	1986		3.0	0.0	3.0	0.0	1.0
	Akleja	1981		8.0	0.0	8.0	0.0	1.0
	Tittij	1978		6.0	0.0	6.0	0.0	1.0
	saltflingan	1990		53.0	1.0	52.0	0.018867924528301886	0.9811320754716981
	Mammassaga	1986		12.0	0.0	12.0	0.0	1.0
	luspudel	1989		8.0	0.0	8.0	0.0	1.0
	tinaaaaaa	1987		2.0	0.0	2.0	0.0	1.0
	Gul13	1969		6.0	0.0	6.0	0.0	1.0
	Izamoon	1982		2.0	0.0	2.0	0.0	1.0
	Kaisa Kavat	1975		1.0	0.0	1.0	0.0	1.0
	Vaja	1979		12.0	0.0	12.0	0.0	1.0
	JoRi	1988		4.0	0.0	4.0	0.0	1.0
	ROGG	1972		2.0	1.0	1.0	0.5	0.5
	Challe N	1978		2.0	0.0	2.0	0.0	1.0
	Llimen	1987		4.0	0.0	4.0	0.0	1.0
	Urtica	1981		4.0	1.0	3.0	0.25	0.75
	tindistar	1988		2.0	0.0	2.0	0.0	1.0
	Thezz88	1989		1.0	0.0	1.0	0.0	1.0
	Hedda89	1988		1.0	1.0	0.0	1.0	0.0
	bambigirl	1982		8.0	0.0	8.0	0.0	1.0
	Lucefera	1986		5.0	0.0	5.0	0.0	1.0
	Daimis	1977		6.0	0.0	6.0	0.0	1.0
	kariba	1981		2.0	0.0	2.0	0.0	1.0
	Aamamman	1975		2.0	0.0	2.0	0.0	1.0
	qbtq	1985		2.0	0.0	2.0	0.0	1.0
	nemo08	1978		1.0	0.0	1.0	0.0	1.0
	2babiesmom	1983		2.0	0.0	2.0	0.0	1.0
	livet leker	1990		7.0	0.0	7.0	0.0	1.0
	Mejasmorsa	1983		2.0	0.0	2.0	0.0	1.0
	skorpiona	1981		24.0	1.0	23.0	0.041666666666666664	0.9583333333333334
	Makaron	1986		1.0	0.0	1.0	0.0	1.0
	karinagumman	1979		4.0	0.0	4.0	0.0	1.0
	Fraggelgirl	1981		11.0	0.0	11.0	0.0	1.0
	Malinsson84	1985		3.0	0.0	3.0	0.0	1.0
	Filemon Syklon	1965		1.0	0.0	1.0	0.0	1.0
	så mycket bättre	1987		4.0	0.0	4.0	0.0	1.0
	bili	1960		8.0	0.0	8.0	0.0	1.0
	FrökenR	1989		2.0	0.0	2.0	0.0	1.0
	Mopsan	1987		9.0	0.0	9.0	0.0	1.0
	Mina72	1973		4.0	0.0	4.0	0.0	1.0
	Sashimi	1976		3.0	0.0	3.0	0.0	1.0
	Julia08	1974		2.0	0.0	2.0	0.0	1.0
	Skruttensmamma	1978		6.0	0.0	6.0	0.0	1.0
	antitanten	1955		5.0	0.0	5.0	0.0	1.0
	Lönnsirap	1981		2.0	0.0	2.0	0.0	1.0
	Mamman88	1989		12.0	1.0	11.0	0.08333333333333333	0.9166666666666666
	IsaCMoJs	1983		16.0	0.0	16.0	0.0	1.0
	Maddisen80	1981		44.0	0.0	44.0	0.0	1.0
	MariaX m 2	1974		3.0	0.0	3.0	0.0	1.0
	Knallen12	1975		5.0	0.0	5.0	0.0	1.0
	AmandaBrun	1985		14.0	0.0	14.0	0.0	1.0
	Trissvinnaren	1974		3.0	0.0	3.0	0.0	1.0
	ego	1980		7.0	0.0	7.0	0.0	1.0
	pysselmajjo	1983		2.0	0.0	2.0	0.0	1.0
	Inredarpanik	1983		2.0	0.0	2.0	0.0	1.0
	Jamieolivia	1983		7.0	0.0	7.0	0.0	1.0
	EmsanPemsan	1987		20.0	0.0	20.0	0.0	1.0
	Saniis	1984		1.0	0.0	1.0	0.0	1.0
	Amandamamman	1980		2.0	0.0	2.0	0.0	1.0
	jennifer88	1989		2.0	0.0	2.0	0.0	1.0
	Anatha	1979		12.0	1.0	11.0	0.08333333333333333	0.9166666666666666
	carrobarro84	1985		15.0	0.0	15.0	0.0	1.0
	Nickos	1988		2.0	0.0	2.0	0.0	1.0
	Johanninen	1985		2.0	0.0	2.0	0.0	1.0
	mamita64	1965		19.0	1.0	18.0	0.05263157894736842	0.9473684210526315
	Terez	1984		7.0	0.0	7.0	0.0	1.0
	tantS	1987		1.0	0.0	1.0	0.0	1.0
	R3becca	1991		1.0	0.0	1.0	0.0	1.0
	Runawaybride	1984		2.0	0.0	2.0	0.0	1.0
	MinNatalie	1987		2.0	0.0	2.0	0.0	1.0
	Bonbon	1985		3.0	0.0	3.0	0.0	1.0
	slapback	1982		1.0	0.0	1.0	0.0	1.0
	MeandHim	1983		6.0	0.0	6.0	0.0	1.0
	Lotten73	1974		4.0	0.0	4.0	0.0	1.0
	Rocktroll	1985		11.0	0.0	11.0	0.0	1.0
	bubbelmaja	1978		4.0	0.0	4.0	0.0	1.0
	SaraSara	1976		7.0	0.0	7.0	0.0	1.0
	Sigrid	1975		4.0	0.0	4.0	0.0	1.0
	Loppan77	1978		1.0	0.0	1.0	0.0	1.0
	StilaM	1976		5.0	0.0	5.0	0.0	1.0
	Nettan1982	1983		2.0	0.0	2.0	0.0	1.0
	Lilli77	1978		4.0	0.0	4.0	0.0	1.0
	juzze	1984		5.0	0.0	5.0	0.0	1.0
	Fridapida	1982		3.0	0.0	3.0	0.0	1.0
	filiduttan	1980		3.0	0.0	3.0	0.0	1.0
	Matilda86	1987		6.0	1.0	5.0	0.16666666666666666	0.8333333333333334
	Kyanita	1974		23.0	0.0	23.0	0.0	1.0
	fjollan	1989		3.0	0.0	3.0	0.0	1.0
	evalee	1985		1.0	0.0	1.0	0.0	1.0
	Erika Ö	1989		16.0	0.0	16.0	0.0	1.0
	TigerlilyGbg	1975		3.0	0.0	3.0	0.0	1.0
	fröken sol	1979		4.0	0.0	4.0	0.0	1.0
	MajaMi	1985		4.0	0.0	4.0	0.0	1.0
	lisen88	1989		2.0	0.0	2.0	0.0	1.0
	chicopico	1983		3.0	0.0	3.0	0.0	1.0
	Isabelle Kristin	1983		1.0	0.0	1.0	0.0	1.0
	Atjo	1977		2.0	0.0	2.0	0.0	1.0
	Texasthecat	1983		1.0	0.0	1.0	0.0	1.0
	To be or not to be	1982		1.0	0.0	1.0	0.0	1.0
	kimsivimsi	1986		1.0	0.0	1.0	0.0	1.0
	Smurflisa	1976		1.0	0.0	1.0	0.0	1.0
	bigmomma	1978		3.0	0.0	3.0	0.0	1.0
	4finafilidutter	1980		1.0	0.0	1.0	0.0	1.0
	Molina	1978		4.0	0.0	4.0	0.0	1.0
	Geshia	1981		10.0	1.0	9.0	0.1	0.9
	Mikah	1979		6.0	0.0	6.0	0.0	1.0
	TrueBlood	1977		1.0	0.0	1.0	0.0	1.0
	mamma till 2 frön	1974		1.0	0.0	1.0	0.0	1.0
	Softyy	1981		2.0	0.0	2.0	0.0	1.0
	1980 längtar	1981		1.0	0.0	1.0	0.0	1.0
	La gartija	1982		2.0	0.0	2.0	0.0	1.0
	Kopparkruka	1989		2.0	0.0	2.0	0.0	1.0
	Tattyn	1978		4.0	1.0	3.0	0.25	0.75
	ballerinamuffins	1985		6.0	0.0	6.0	0.0	1.0
	Pumpkin	1985		20.0	0.0	20.0	0.0	1.0
	Fama123	1974		3.0	0.0	3.0	0.0	1.0
	Swompi	1987		1.0	0.0	1.0	0.0	1.0
	Längtar Igen	1976		9.0	0.0	9.0	0.0	1.0
	Längtan82	1983		3.0	0.0	3.0	0.0	1.0
	Amicus verus est rara avis	1987		1.0	0.0	1.0	0.0	1.0
	apelsinens mamma	1986		2.0	0.0	2.0	0.0	1.0
	Väntarochlängtar	1971		1.0	0.0	1.0	0.0	1.0
	kirsikka	1966		3.0	0.0	3.0	0.0	1.0
	Carla82	1983		3.0	0.0	3.0	0.0	1.0
	Kaffekopp	1978		1.0	1.0	0.0	1.0	0.0
	Egogirl	1981		2.0	0.0	2.0	0.0	1.0
	Spring Time	1990		3.0	0.0	3.0	0.0	1.0
	Flamma	1984		8.0	0.0	8.0	0.0	1.0
	Lorelei	1978		14.0	0.0	14.0	0.0	1.0
	FruE	1987		1.0	0.0	1.0	0.0	1.0
	lieh	1971		2.0	0.0	2.0	0.0	1.0
	Charlotte1987	1988		4.0	0.0	4.0	0.0	1.0
	Flisan79	1980		16.0	0.0	16.0	0.0	1.0
	Goya	1963		4.0	0.0	4.0	0.0	1.0
	BaraCarolina	1979		3.0	0.0	3.0	0.0	1.0
	Katja77	1977		1.0	0.0	1.0	0.0	1.0
	rosenkind	1983		8.0	0.0	8.0	0.0	1.0
	bripoint	1968		2.0	0.0	2.0	0.0	1.0
	Pudan	1968		3.0	0.0	3.0	0.0	1.0
	TheStar	1977		3.0	0.0	3.0	0.0	1.0
	fiddelin	1985		7.0	0.0	7.0	0.0	1.0
	Scraptroll	1984		6.0	0.0	6.0	0.0	1.0
	TigerLily	1974		3.0	0.0	3.0	0.0	1.0
	gmt	1987		2.0	2.0	0.0	1.0	0.0
	Bradbury	1977		4.0	0.0	4.0	0.0	1.0
	zazzy	1985		5.0	0.0	5.0	0.0	1.0
	Snoffsan	1980		11.0	0.0	11.0	0.0	1.0
	frk lorelei	1980		7.0	0.0	7.0	0.0	1.0
	fabler	1964		19.0	0.0	19.0	0.0	1.0
	modestyclara	1979		31.0	0.0	31.0	0.0	1.0
	Smulanpus	1982		6.0	0.0	6.0	0.0	1.0
	Angelica30	1978		3.0	0.0	3.0	0.0	1.0
	tessum	1985		5.0	0.0	5.0	0.0	1.0
	Emmel	1973		15.0	0.0	15.0	0.0	1.0
	Trinis	1976		1.0	0.0	1.0	0.0	1.0
	LA Woman	1975		4.0	0.0	4.0	0.0	1.0
	tempo21	1974		5.0	0.0	5.0	0.0	1.0
	Caroline08	1989		2.0	0.0	2.0	0.0	1.0
	Emmi27	1984		4.0	0.0	4.0	0.0	1.0
	BertaFilippa Krattkquist	1986		2.0	0.0	2.0	0.0	1.0
	Anna Lisa	1979		2.0	0.0	2.0	0.0	1.0
	Blåbärspaj	1973		1.0	0.0	1.0	0.0	1.0
	Hallonmumsan	1987		4.0	0.0	4.0	0.0	1.0
	Legewiel	1985		1.0	0.0	1.0	0.0	1.0
	SandraS	1984		7.0	1.0	6.0	0.14285714285714285	0.8571428571428571
	Hillbillie	1964		3.0	0.0	3.0	0.0	1.0
	tjejmamma79	1980		2.0	0.0	2.0	0.0	1.0
	Vårblomma	1985		7.0	1.0	6.0	0.14285714285714285	0.8571428571428571
	castillo	1988		15.0	3.0	12.0	0.2	0.8
	Farth Vader	1974		2.0	0.0	2.0	0.0	1.0
	Immer	1961		2.0	0.0	2.0	0.0	1.0
	tooba	1984		1.0	1.0	0.0	1.0	0.0
	Midwinter	1984		3.0	0.0	3.0	0.0	1.0
	cocos87	1988		1.0	0.0	1.0	0.0	1.0
	mirre67	1968		3.0	0.0	3.0	0.0	1.0
	TessaS	1974		24.0	0.0	24.0	0.0	1.0
	EmmaOh	1980		6.0	0.0	6.0	0.0	1.0
	MiaMaa	1981		2.0	0.0	2.0	0.0	1.0
	My sunshine	1986		2.0	0.0	2.0	0.0	1.0
	Mavios	1971		2.0	0.0	2.0	0.0	1.0
