period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel
	Sannis83	1984		6.0	3.0	3.0	0.5	0.5
	wiizz	1988		4.0	0.0	4.0	0.0	1.0
	Ahdela	1979		1.0	1.0	0.0	1.0	0.0
	camcam1	1983		1.0	0.0	1.0	0.0	1.0
	tessum	1985		9.0	6.0	3.0	0.6666666666666666	0.3333333333333333
	Anova	1979		5.0	0.0	5.0	0.0	1.0
	Kamillan	1978		1.0	0.0	1.0	0.0	1.0
	nattisss	1987		1.0	0.0	1.0	0.0	1.0
	Myzan	1976		6.0	0.0	6.0	0.0	1.0
	Doktorn	1972		9.0	0.0	9.0	0.0	1.0
	Mashenjka	1973		2.0	0.0	2.0	0.0	1.0
	Jossebell	1969		8.0	3.0	5.0	0.375	0.625
	MartinaE	1985		6.0	1.0	5.0	0.16666666666666666	0.8333333333333334
	pluvdo	1987		7.0	0.0	7.0	0.0	1.0
	så mycket bättre	1987		4.0	0.0	4.0	0.0	1.0
	Dorian Ertymexx	1973		132.0	39.0	93.0	0.29545454545454547	0.7045454545454546
	Snåjtis	1983		1.0	0.0	1.0	0.0	1.0
	karinagumman	1979		5.0	1.0	4.0	0.2	0.8
	Akilla	1983		3.0	0.0	3.0	0.0	1.0
	Tilcha	1985		32.0	1.0	31.0	0.03125	0.96875
	Södermalmsbönan	1982		4.0	0.0	4.0	0.0	1.0
	musli	1972		15.0	0.0	15.0	0.0	1.0
	stardream	1981		8.0	3.0	5.0	0.375	0.625
	Lindatmw	1982		1.0	0.0	1.0	0.0	1.0
	stormfågel	1980		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
	Baronessan	1975		16.0	1.0	15.0	0.0625	0.9375
	Lia85	1986		5.0	0.0	5.0	0.0	1.0
	Biinzan	1990		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
	clembke	1981		4.0	2.0	2.0	0.5	0.5
	JoRi	1988		6.0	0.0	6.0	0.0	1.0
	Sedek	1977		7.0	0.0	7.0	0.0	1.0
	höst	1975		1.0	0.0	1.0	0.0	1.0
	Jojo77	1978		1.0	0.0	1.0	0.0	1.0
	Lorelei	1978		32.0	1.0	31.0	0.03125	0.96875
	Xay1de	1982		8.0	1.0	7.0	0.125	0.875
	Beckah82	1983		48.0	2.0	46.0	0.041666666666666664	0.9583333333333334
	EXPOSED	1971		3.0	0.0	3.0	0.0	1.0
	Geshia	1981		9.0	2.0	7.0	0.2222222222222222	0.7777777777777778
	enola	1978		6.0	0.0	6.0	0.0	1.0
	Tottelina	1985		3.0	0.0	3.0	0.0	1.0
	Snooze	1981		17.0	0.0	17.0	0.0	1.0
	FridaKim	1989		1.0	1.0	0.0	1.0	0.0
	Annika78	1979		1.0	0.0	1.0	0.0	1.0
	AnnaS84	1985		1.0	0.0	1.0	0.0	1.0
	Adut 27	1985		1.0	0.0	1.0	0.0	1.0
	Väntarochlängtar	1971		6.0	3.0	3.0	0.5	0.5
	Kaosmamma	1982		2.0	0.0	2.0	0.0	1.0
	upyours	1981		4.0	1.0	3.0	0.25	0.75
	Johan75	1976		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
	Loris	1988		8.0	2.0	6.0	0.25	0.75
	Litenkatt	1980		2.0	0.0	2.0	0.0	1.0
	högbergarna	1979		21.0	2.0	19.0	0.09523809523809523	0.9047619047619048
	apelsinens mamma	1986		1.0	0.0	1.0	0.0	1.0
	Calles matte	1979		10.0	4.0	6.0	0.4	0.6
	R3becca	1991		4.0	0.0	4.0	0.0	1.0
	ajmaj	1975		1.0	0.0	1.0	0.0	1.0
	Pochahontas	1974		6.0	1.0	5.0	0.16666666666666666	0.8333333333333334
	kattengustav	1982		2.0	0.0	2.0	0.0	1.0
	cärröförfän	1988		1.0	0.0	1.0	0.0	1.0
	honeybun	1984		2.0	1.0	1.0	0.5	0.5
	felicityporter	1986		3.0	0.0	3.0	0.0	1.0
	Farth Vader	1974		5.0	3.0	2.0	0.6	0.4
	Hundtok	1984		9.0	2.0	7.0	0.2222222222222222	0.7777777777777778
	Lina86	1987		7.0	2.0	5.0	0.2857142857142857	0.7142857142857143
	skruttis11	1982		23.0	1.0	22.0	0.043478260869565216	0.9565217391304348
	Fraggelgirl	1981		13.0	1.0	12.0	0.07692307692307693	0.9230769230769231
	glader	1975		6.0	0.0	6.0	0.0	1.0
	darkwell82	1983		3.0	0.0	3.0	0.0	1.0
	IsaViolia	1988		3.0	0.0	3.0	0.0	1.0
	angeni	1988		5.0	2.0	3.0	0.4	0.6
	Pyris	1978		19.0	3.0	16.0	0.15789473684210525	0.8421052631578947
	emme 86	1987		4.0	1.0	3.0	0.25	0.75
	hundpuss	1988		7.0	1.0	6.0	0.14285714285714285	0.8571428571428571
	Svart ros	1983		9.0	1.0	8.0	0.1111111111111111	0.8888888888888888
	Cecilia84	1984		1.0	0.0	1.0	0.0	1.0
	Sommarkatten	1987		1.0	0.0	1.0	0.0	1.0
	Thessiss	1985		3.0	0.0	3.0	0.0	1.0
	EmelieL	1991		1.0	0.0	1.0	0.0	1.0
	JECJ	1984		3.0	0.0	3.0	0.0	1.0
	Scraptroll	1984		6.0	2.0	4.0	0.3333333333333333	0.6666666666666666
	mirrebusan	1985		13.0	9.0	4.0	0.6923076923076923	0.3076923076923077
	nobilis	1967		6.0	0.0	6.0	0.0	1.0
	Saltlakrits	1984		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
	Winglur	1989		20.0	3.0	17.0	0.15	0.85
	ALJO	1987		2.0	2.0	0.0	1.0	0.0
	CuteCherryAnn	1984		1.0	1.0	0.0	1.0	0.0
	Miisa	1984		11.0	1.0	10.0	0.09090909090909091	0.9090909090909091
	icekizz	1986		1.0	0.0	1.0	0.0	1.0
	ooemilyoo	1986		1.0	1.0	0.0	1.0	0.0
	solrosen1	1983		1.0	0.0	1.0	0.0	1.0
	Liten måne	1984		4.0	0.0	4.0	0.0	1.0
	Houdini	1966		5.0	0.0	5.0	0.0	1.0
	BinniBoo	1989		7.0	1.0	6.0	0.14285714285714285	0.8571428571428571
	jEnNiK	1983		1.0	0.0	1.0	0.0	1.0
	Labbematte	1975		2.0	0.0	2.0	0.0	1.0
	Tigra79	1980		10.0	5.0	5.0	0.5	0.5
	Tant Herta	1965		2.0	0.0	2.0	0.0	1.0
	vivi85	1986		6.0	3.0	3.0	0.5	0.5
	Bumblebina	1978		9.0	0.0	9.0	0.0	1.0
	emilou77	1982		2.0	0.0	2.0	0.0	1.0
	Maximumtaste	1988		3.0	0.0	3.0	0.0	1.0
	Marre	1980		2.0	0.0	2.0	0.0	1.0
	alwilda	1980		4.0	0.0	4.0	0.0	1.0
	saltflingan	1990		23.0	7.0	16.0	0.30434782608695654	0.6956521739130435
	Lindis87	1987		1.0	0.0	1.0	0.0	1.0
	lillälva	1978		5.0	0.0	5.0	0.0	1.0
	beEMbe	1979		7.0	2.0	5.0	0.2857142857142857	0.7142857142857143
	flixflax	1976		2.0	0.0	2.0	0.0	1.0
	Ester W	1976		2.0	0.0	2.0	0.0	1.0
	Sockerpinglan	1973		1.0	0.0	1.0	0.0	1.0
	Tjoflöjt	1982		1.0	0.0	1.0	0.0	1.0
	TheStar	1977		2.0	0.0	2.0	0.0	1.0
	Missy M	1987		2.0	2.0	0.0	1.0	0.0
	Atamon	1972		6.0	1.0	5.0	0.16666666666666666	0.8333333333333334
	Sara E	1985		3.0	0.0	3.0	0.0	1.0
	vintertjej	1981		2.0	0.0	2.0	0.0	1.0
	allakantralla	1976		10.0	1.0	9.0	0.1	0.9
	Sarge	1976		1.0	0.0	1.0	0.0	1.0
	Älskarminabarn	1977		2.0	0.0	2.0	0.0	1.0
	Legewiel	1985		7.0	1.0	6.0	0.14285714285714285	0.8571428571428571
	hot fuss	1980		8.0	1.0	7.0	0.125	0.875
	Amicus verus est rara avis	1987		1.0	0.0	1.0	0.0	1.0
	SuzR	1982		5.0	0.0	5.0	0.0	1.0
	Adnil76	1977		2.0	0.0	2.0	0.0	1.0
	Sigrid	1975		3.0	0.0	3.0	0.0	1.0
	Min högsta önskan	1979		11.0	2.0	9.0	0.18181818181818182	0.8181818181818182
	Mammassaga	1986		9.0	4.0	5.0	0.4444444444444444	0.5555555555555556
	Jojo7777	1978		2.0	0.0	2.0	0.0	1.0
	Passionsblomma	1984		1.0	0.0	1.0	0.0	1.0
	My sunshine	1986		1.0	0.0	1.0	0.0	1.0
	Tröttimössan	1981		1.0	0.0	1.0	0.0	1.0
	camas	1984		3.0	0.0	3.0	0.0	1.0
	2babiesmom	1983		11.0	0.0	11.0	0.0	1.0
	Vicki77	1978		2.0	0.0	2.0	0.0	1.0
	häxan surtant 6	1971		1.0	0.0	1.0	0.0	1.0
	ajkw	1990		2.0	0.0	2.0	0.0	1.0
	Tussebus	1977		10.0	0.0	10.0	0.0	1.0
	Dilong	1963		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
	Stumpan84	1985		11.0	0.0	11.0	0.0	1.0
	Fröken Juni	1974		5.0	0.0	5.0	0.0	1.0
	star83	1984		1.0	1.0	0.0	1.0	0.0
	Dynamic	1980		1.0	1.0	0.0	1.0	0.0
	Moonprincess	1987		2.0	0.0	2.0	0.0	1.0
	Eleni	1986		9.0	2.0	7.0	0.2222222222222222	0.7777777777777778
	Hormonermedhumör	1979		1.0	0.0	1.0	0.0	1.0
	Lajkie	1987		14.0	0.0	14.0	0.0	1.0
	apaqnirk	1981		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
	evita	1971		4.0	2.0	2.0	0.5	0.5
	HelHel	1983		4.0	0.0	4.0	0.0	1.0
	car	1975		9.0	0.0	9.0	0.0	1.0
	Mia386	1989		1.0	1.0	0.0	1.0	0.0
	SaraSahara	1980		2.0	0.0	2.0	0.0	1.0
	SandraS	1984		5.0	2.0	3.0	0.4	0.6
	aprilfamilj	1987		11.0	3.0	8.0	0.2727272727272727	0.7272727272727273
	LillaLoppanT	1981		9.0	1.0	8.0	0.1111111111111111	0.8888888888888888
	Tove H	1984		4.0	0.0	4.0	0.0	1.0
	Svardh	1983		1.0	0.0	1.0	0.0	1.0
	LillaMymlan	1969		5.0	0.0	5.0	0.0	1.0
	nooova	1984		1.0	1.0	0.0	1.0	0.0
	Losa	1972		1.0	0.0	1.0	0.0	1.0
	Rootsler	1979		1.0	0.0	1.0	0.0	1.0
	Bebismamma	1981		5.0	0.0	5.0	0.0	1.0
	Lilaa	1982		5.0	0.0	5.0	0.0	1.0
	livet leker	1990		5.0	1.0	4.0	0.2	0.8
	honeybunches	1982		18.0	0.0	18.0	0.0	1.0
	stayinshape	1976		2.0	0.0	2.0	0.0	1.0
	Julia08	1974		1.0	0.0	1.0	0.0	1.0
	IsaCMoJs	1983		23.0	6.0	17.0	0.2608695652173913	0.7391304347826086
	anniebananie	1983		2.0	1.0	1.0	0.5	0.5
	Vivvi	1975		2.0	0.0	2.0	0.0	1.0
	ALLIEVERDO	1987		5.0	0.0	5.0	0.0	1.0
	SaraSara	1976		8.0	0.0	8.0	0.0	1.0
	astro	1978		23.0	0.0	23.0	0.0	1.0
	Snos	1986		3.0	0.0	3.0	0.0	1.0
	Trissvinnaren	1974		1.0	0.0	1.0	0.0	1.0
	Glaadis	1976		16.0	7.0	9.0	0.4375	0.5625
	CarVen	1979		4.0	0.0	4.0	0.0	1.0
	annika81	1981		1.0	0.0	1.0	0.0	1.0
	Maddisen80	1981		22.0	2.0	20.0	0.09090909090909091	0.9090909090909091
	ThereseK	1981		2.0	0.0	2.0	0.0	1.0
	tantS	1987		1.0	0.0	1.0	0.0	1.0
	ego	1980		2.0	0.0	2.0	0.0	1.0
	annmin	1961		4.0	1.0	3.0	0.25	0.75
	M82	1983		1.0	0.0	1.0	0.0	1.0
	Malllis	1985		4.0	0.0	4.0	0.0	1.0
	livet från ljusa sidan	1981		9.0	2.0	7.0	0.2222222222222222	0.7777777777777778
	Lavish	1986		17.0	3.0	14.0	0.17647058823529413	0.8235294117647058
	muffin	1985		5.0	0.0	5.0	0.0	1.0
	Liveit1971	1972		4.0	0.0	4.0	0.0	1.0
	Trolli	1985		1.0	0.0	1.0	0.0	1.0
	Rockenrola	1984		8.0	0.0	8.0	0.0	1.0
	Rastafairy	1987		10.0	1.0	9.0	0.1	0.9
	Banana82	1983		2.0	0.0	2.0	0.0	1.0
	Runawaybride	1984		1.0	0.0	1.0	0.0	1.0
	luspudel	1989		3.0	0.0	3.0	0.0	1.0
	FreeForAll	1984		14.0	0.0	14.0	0.0	1.0
	svischan	1983		16.0	1.0	15.0	0.0625	0.9375
	hadhouda	1978		2.0	0.0	2.0	0.0	1.0
	solskina	1971		11.0	2.0	9.0	0.18181818181818182	0.8181818181818182
	gmt	1987		10.0	8.0	2.0	0.8	0.2
	blomman 2	1965		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
	jessicaskärlekar	1981		2.0	0.0	2.0	0.0	1.0
	piiiinkcat	1984		2.0	0.0	2.0	0.0	1.0
	Livshlädje	1974		22.0	0.0	22.0	0.0	1.0
	MeandHim	1983		7.0	0.0	7.0	0.0	1.0
	Midwinter	1984		2.0	1.0	1.0	0.5	0.5
	Asali65	1966		1.0	0.0	1.0	0.0	1.0
	andypandy	1976		2.0	0.0	2.0	0.0	1.0
	kixan	1982		4.0	0.0	4.0	0.0	1.0
	Kurreburre	1978		2.0	2.0	0.0	1.0	0.0
	minismurfen	1983		1.0	0.0	1.0	0.0	1.0
	Challe N	1978		9.0	0.0	9.0	0.0	1.0
	orpan	1982		3.0	0.0	3.0	0.0	1.0
	Carbon	1980		1.0	0.0	1.0	0.0	1.0
	majzzan	1981		1.0	1.0	0.0	1.0	0.0
	Amulett	1976		10.0	4.0	6.0	0.4	0.6
	hotten	1975		1.0	0.0	1.0	0.0	1.0
	jådåsåatt	1984		6.0	0.0	6.0	0.0	1.0
	A flikka	1987		1.0	1.0	0.0	1.0	0.0
	Spring Time	1990		2.0	0.0	2.0	0.0	1.0
	Bong	1980		1.0	0.0	1.0	0.0	1.0
	Tattyn	1978		22.0	0.0	22.0	0.0	1.0
	fjonkan	1989		2.0	0.0	2.0	0.0	1.0
	NadiaMi	1975		75.0	1.0	74.0	0.013333333333333334	0.9866666666666667
	hannis	1979		6.0	2.0	4.0	0.3333333333333333	0.6666666666666666
	Mama Me	1977		3.0	0.0	3.0	0.0	1.0
	Mikah	1979		2.0	1.0	1.0	0.5	0.5
	Johanninen	1985		2.0	0.0	2.0	0.0	1.0
	kvinna 86	1987		7.0	1.0	6.0	0.14285714285714285	0.8571428571428571
	Superizza	1988		1.0	0.0	1.0	0.0	1.0
	modestyclara	1979		20.0	0.0	20.0	0.0	1.0
	FrökenLarsson	1989		2.0	0.0	2.0	0.0	1.0
	fabler	1964		12.0	0.0	12.0	0.0	1.0
	Grönögat	1989		19.0	15.0	4.0	0.7894736842105263	0.21052631578947367
	Snoffsan	1980		3.0	0.0	3.0	0.0	1.0
	Smulanpus	1982		4.0	0.0	4.0	0.0	1.0
	Jessa76	1977		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
	BaraCarolina	1979		3.0	0.0	3.0	0.0	1.0
	Tokfrjant	1989		6.0	2.0	4.0	0.3333333333333333	0.6666666666666666
	LuMa	1979		4.0	0.0	4.0	0.0	1.0
	mazquE	1990		2.0	0.0	2.0	0.0	1.0
	Corpset	1982		5.0	0.0	5.0	0.0	1.0
	Agent 355	1975		2.0	0.0	2.0	0.0	1.0
	Barkbam	1957		6.0	5.0	1.0	0.8333333333333334	0.16666666666666666
	Emmel	1973		14.0	2.0	12.0	0.14285714285714285	0.8571428571428571
	bumse2	1974		4.0	2.0	2.0	0.5	0.5
	Empan81	1982		1.0	0.0	1.0	0.0	1.0
	Lemonad	1983		1.0	0.0	1.0	0.0	1.0
	kate79	1980		10.0	1.0	9.0	0.1	0.9
	LitenMamma	1988		5.0	0.0	5.0	0.0	1.0
	yndra	1978		2.0	0.0	2.0	0.0	1.0
	Dompans mamma	1983		1.0	0.0	1.0	0.0	1.0
	Vårblomma	1985		4.0	2.0	2.0	0.5	0.5
	Zephir	1986		8.0	1.0	7.0	0.125	0.875
	Marlene	1967		6.0	1.0	5.0	0.16666666666666666	0.8333333333333334
	ladybug	1987		3.0	0.0	3.0	0.0	1.0
	Maja Gräddnos	1979		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
	morotsland	1981		14.0	6.0	8.0	0.42857142857142855	0.5714285714285714
	TessaS	1974		7.0	1.0	6.0	0.14285714285714285	0.8571428571428571
	Ablan	1986		14.0	12.0	2.0	0.8571428571428571	0.14285714285714285
	juzze	1984		5.0	0.0	5.0	0.0	1.0
	Nostalgitripp	1990		1.0	0.0	1.0	0.0	1.0
	TigerLily	1974		3.0	0.0	3.0	0.0	1.0
	anyXX	1983		6.0	1.0	5.0	0.16666666666666666	0.8333333333333334
	5 barnsmamman	1979		44.0	27.0	17.0	0.6136363636363636	0.38636363636363635
	jentho	1986		3.0	0.0	3.0	0.0	1.0
	tuggummigirl	1985		2.0	1.0	1.0	0.5	0.5
	Damien och Adrian	1973		18.0	0.0	18.0	0.0	1.0
	AnnaKlara	1971		5.0	2.0	3.0	0.4	0.6
	Lima80	1981		2.0	2.0	0.0	1.0	0.0
	Krokodila	1980		2.0	0.0	2.0	0.0	1.0
	Tyrell	1973		30.0	3.0	27.0	0.1	0.9
	yodi	1980		10.0	7.0	3.0	0.7	0.3
	TheCoopers	1976		11.0	1.0	10.0	0.09090909090909091	0.9090909090909091
	Jojile	1986		3.0	0.0	3.0	0.0	1.0
	MariaX m 2	1974		1.0	0.0	1.0	0.0	1.0
	Joona	1978		4.0	1.0	3.0	0.25	0.75
	carola78	1979		1.0	0.0	1.0	0.0	1.0
	ankling	1959		5.0	0.0	5.0	0.0	1.0
	Fjärilen72	1988		2.0	0.0	2.0	0.0	1.0
	lingonben	1952		6.0	0.0	6.0	0.0	1.0
	estrella81	1981		2.0	0.0	2.0	0.0	1.0
	Tjiklex	1987		1.0	0.0	1.0	0.0	1.0
	Strommingen	1987		2.0	1.0	1.0	0.5	0.5
	helenen	1972		2.0	0.0	2.0	0.0	1.0
	sleeping angel	1984		12.0	7.0	5.0	0.5833333333333334	0.4166666666666667
	fostermamman	1962		1.0	0.0	1.0	0.0	1.0
	daddybear	1977		3.0	0.0	3.0	0.0	1.0
	kirsikka	1966		4.0	3.0	1.0	0.75	0.25
	Bejje	1982		10.0	4.0	6.0	0.4	0.6
	EJT	1990		2.0	0.0	2.0	0.0	1.0
	fenja	1973		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
	Irma01	1978		1.0	0.0	1.0	0.0	1.0
	Mopsan	1987		8.0	4.0	4.0	0.5	0.5
	Mrs TH	1980		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
	ForReal	1984		1.0	0.0	1.0	0.0	1.0
	La musica	1972		1.0	0.0	1.0	0.0	1.0
	mandelblomma	1990		17.0	4.0	13.0	0.23529411764705882	0.7647058823529411
	castillo	1988		12.0	1.0	11.0	0.08333333333333333	0.9166666666666666
	Adoniram	1978		6.0	0.0	6.0	0.0	1.0
	Papi Jo	1977		5.0	0.0	5.0	0.0	1.0
	nonayti	1983		15.0	1.0	14.0	0.06666666666666667	0.9333333333333333
	Elijza	1971		3.0	0.0	3.0	0.0	1.0
	lokacitron	1981		2.0	1.0	1.0	0.5	0.5
	lykantrophona	1990		2.0	0.0	2.0	0.0	1.0
	Colisa	1981		1.0	0.0	1.0	0.0	1.0
	bebis090614	1988		2.0	0.0	2.0	0.0	1.0
	Näckros	1986		10.0	9.0	1.0	0.9	0.1
	Trinis	1976		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
	MymlanMy	1968		9.0	1.0	8.0	0.1111111111111111	0.8888888888888888
	Zophia	1980		1.0	1.0	0.0	1.0	0.0
	power	1989		2.0	0.0	2.0	0.0	1.0
	Krake	1961		2.0	1.0	1.0	0.5	0.5
	ciccir	1987		2.0	0.0	2.0	0.0	1.0
	Tant Groda	1983		5.0	1.0	4.0	0.2	0.8
	nr1	1979		3.0	0.0	3.0	0.0	1.0
	urv73	1974		2.0	1.0	1.0	0.5	0.5
	frítz76	1977		2.0	0.0	2.0	0.0	1.0
	Humlemamma	1984		6.0	0.0	6.0	0.0	1.0
	Sarah H	1980		2.0	1.0	1.0	0.5	0.5
	Sockerkakan	1978		9.0	0.0	9.0	0.0	1.0
	Some	1980		5.0	0.0	5.0	0.0	1.0
	FrökenCola	1987		1.0	0.0	1.0	0.0	1.0
	Heobea	1988		9.0	0.0	9.0	0.0	1.0
	LeaveMeAlone	1984		5.0	0.0	5.0	0.0	1.0
	bili	1960		9.0	3.0	6.0	0.3333333333333333	0.6666666666666666
	Susstuss	1984		3.0	0.0	3.0	0.0	1.0
	Pinje	1972		3.0	0.0	3.0	0.0	1.0
	Redstone	1972		1.0	0.0	1.0	0.0	1.0
	jaghetersophia	1983		13.0	5.0	8.0	0.38461538461538464	0.6153846153846154
	ellla	1984		7.0	0.0	7.0	0.0	1.0
	Pebble	1982		2.0	0.0	2.0	0.0	1.0
	Afrodisiac	1979		1.0	0.0	1.0	0.0	1.0
	Llimen	1987		6.0	0.0	6.0	0.0	1.0
	pyjamastrollet	1986		1.0	0.0	1.0	0.0	1.0
	Tizzan	1984		5.0	0.0	5.0	0.0	1.0
	junimagi	1982		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
	Helen 1984	1985		1.0	0.0	1.0	0.0	1.0
	crazy cat lady	1986		1.0	0.0	1.0	0.0	1.0
	Fader	1987		2.0	0.0	2.0	0.0	1.0
	Hedi	1966		4.0	2.0	2.0	0.5	0.5
	Aaglars	1971		11.0	1.0	10.0	0.09090909090909091	0.9090909090909091
	Ett två tre	1986		46.0	0.0	46.0	0.0	1.0
	FallenMadonnaWithTheBigBoobies	1975		13.0	1.0	12.0	0.07692307692307693	0.9230769230769231
	Eldsjäl	1988		2.0	0.0	2.0	0.0	1.0
	new age	1980		2.0	0.0	2.0	0.0	1.0
	Lallamen	1971		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
	Gladabarnensmamma	1983		24.0	1.0	23.0	0.041666666666666664	0.9583333333333334
	Knorrisen	1983		1.0	0.0	1.0	0.0	1.0
	Mrs00K	1987		1.0	0.0	1.0	0.0	1.0
