period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel
	Flamma	1984		36.0	0.0	36.0	0.0	1.0
	tessum	1985		11.0	0.0	11.0	0.0	1.0
	Stella 78	1979		45.0	0.0	45.0	0.0	1.0
	SaraSara	1976		54.0	0.0	54.0	0.0	1.0
	Lia85	1986		23.0	0.0	23.0	0.0	1.0
	Vårblomma	1985		19.0	0.0	19.0	0.0	1.0
	Mylla	1980		42.0	0.0	42.0	0.0	1.0
	luspudel	1989		14.0	0.0	14.0	0.0	1.0
	Goya	1963		12.0	0.0	12.0	0.0	1.0
	solstraalen	1982		27.0	0.0	27.0	0.0	1.0
	Mama Me	1977		31.0	0.0	31.0	0.0	1.0
	En glad tjej	1979		27.0	0.0	27.0	0.0	1.0
	Anova	1979		48.0	0.0	48.0	0.0	1.0
	Krake	1961		10.0	0.0	10.0	0.0	1.0
	Örnie	1963		18.0	0.0	18.0	0.0	1.0
	Loris	1988		26.0	0.0	26.0	0.0	1.0
	mamita64	1965		65.0	0.0	65.0	0.0	1.0
	Puchahontas	1975		12.0	0.0	12.0	0.0	1.0
	Dorian Ertymexx	1973		288.0	0.0	288.0	0.0	1.0
	Pillemajsan	1983		12.0	0.0	12.0	0.0	1.0
	Snutten	1981		18.0	0.0	18.0	0.0	1.0
	Dompans mamma	1983		10.0	0.0	10.0	0.0	1.0
	RiNan	1984		92.0	0.0	92.0	0.0	1.0
	Miss Cee	1981		194.0	0.0	194.0	0.0	1.0
	hotten	1975		55.0	0.0	55.0	0.0	1.0
	Jungblom	1986		79.0	0.0	79.0	0.0	1.0
	MymlanMy	1968		17.0	0.0	17.0	0.0	1.0
	Mamma till gullungen	1978		11.0	0.0	11.0	0.0	1.0
	Lill Bästis	1987		10.0	0.0	10.0	0.0	1.0
	Anatha	1979		64.0	0.0	64.0	0.0	1.0
	Alfonsina	1978		41.0	0.0	41.0	0.0	1.0
	underverket 06	1971		31.0	0.0	31.0	0.0	1.0
	Sadie	1984		18.0	0.0	18.0	0.0	1.0
	Smurfan JM	1986		14.0	0.0	14.0	0.0	1.0
	hundpuss	1988		58.0	0.0	58.0	0.0	1.0
	Jordgubbssmak	1968		29.0	0.0	29.0	0.0	1.0
	Gravid 89	1990		21.0	0.0	21.0	0.0	1.0
	Vintersol80	1981		29.0	0.0	29.0	0.0	1.0
	Beckah82	1983		69.0	0.0	69.0	0.0	1.0
	clembke	1981		34.0	1.0	33.0	0.029411764705882353	0.9705882352941176
	swiitii	1988		38.0	0.0	38.0	0.0	1.0
	sjl89	1990		11.0	0.0	11.0	0.0	1.0
	Fiamedbarn	1971		32.0	0.0	32.0	0.0	1.0
	Seven Costanza	1984		44.0	0.0	44.0	0.0	1.0
	delifi2	1975		36.0	0.0	36.0	0.0	1.0
	Rilliana	1984		12.0	0.0	12.0	0.0	1.0
	Rastafairy	1987		23.0	0.0	23.0	0.0	1.0
	TigerLinn	1986		37.0	0.0	37.0	0.0	1.0
	Daimis	1977		19.0	0.0	19.0	0.0	1.0
	Niiskuneiti	1988		23.0	0.0	23.0	0.0	1.0
	LHUF	1980		56.0	0.0	56.0	0.0	1.0
	lillpuckot	1984		10.0	0.0	10.0	0.0	1.0
	bambigirl	1982		52.0	0.0	52.0	0.0	1.0
	Jonna79	1980		17.0	0.0	17.0	0.0	1.0
	Strommingen	1987		12.0	0.0	12.0	0.0	1.0
	Floff	1983		22.0	0.0	22.0	0.0	1.0
	Lina86	1987		12.0	0.0	12.0	0.0	1.0
	majlinsa	1988		13.0	0.0	13.0	0.0	1.0
	Farth Vader	1974		11.0	0.0	11.0	0.0	1.0
	allakantralla	1976		223.0	0.0	223.0	0.0	1.0
	mirrebusan	1985		13.0	0.0	13.0	0.0	1.0
	mandelblomma	1990		121.0	0.0	121.0	0.0	1.0
	carrobarro84	1985		21.0	0.0	21.0	0.0	1.0
	skorpiona	1981		61.0	0.0	61.0	0.0	1.0
	Atamon	1972		39.0	0.0	39.0	0.0	1.0
	fröken	1977		13.0	0.0	13.0	0.0	1.0
	Wednesday85	1986		35.0	0.0	35.0	0.0	1.0
	Teza73	1974		24.0	0.0	24.0	0.0	1.0
	mika85	1986		11.0	0.0	11.0	0.0	1.0
	Riskiflickan	1981		27.0	0.0	27.0	0.0	1.0
	Jenny28	1976		21.0	0.0	21.0	0.0	1.0
	J1983	1984		26.0	0.0	26.0	0.0	1.0
	fjonkan	1989		28.0	0.0	28.0	0.0	1.0
	Hedi	1966		57.0	2.0	55.0	0.03508771929824561	0.9649122807017544
	Tindragull	1977		13.0	0.0	13.0	0.0	1.0
	Tant Groda	1983		17.0	0.0	17.0	0.0	1.0
	cid	1985		19.0	0.0	19.0	0.0	1.0
	annroll	1983		21.0	0.0	21.0	0.0	1.0
	Jossebell	1969		11.0	0.0	11.0	0.0	1.0
	Pumpkin	1985		41.0	0.0	41.0	0.0	1.0
	Lena	1980		81.0	0.0	81.0	0.0	1.0
	Pallas	1974		123.0	0.0	123.0	0.0	1.0
	Bondfia	1972		62.0	0.0	62.0	0.0	1.0
	Petrellie	1974		29.0	0.0	29.0	0.0	1.0
	Challe N	1978		16.0	0.0	16.0	0.0	1.0
	musli	1972		35.0	1.0	34.0	0.02857142857142857	0.9714285714285714
	Sara K	1986		19.0	0.0	19.0	0.0	1.0
	faster	1964		15.0	0.0	15.0	0.0	1.0
	janniahlholm	1991		30.0	0.0	30.0	0.0	1.0
	elinville	1981		29.0	0.0	29.0	0.0	1.0
	Min högsta önskan	1979		35.0	0.0	35.0	0.0	1.0
	BeccaStina	1987		22.0	0.0	22.0	0.0	1.0
	jådåsåatt	1984		25.0	0.0	25.0	0.0	1.0
	Mopsan	1987		94.0	0.0	94.0	0.0	1.0
	hemljuvahem	1986		22.0	0.0	22.0	0.0	1.0
	morotsland	1981		74.0	0.0	74.0	0.0	1.0
	Disco	1980		13.0	0.0	13.0	0.0	1.0
	Pyris	1978		44.0	0.0	44.0	0.0	1.0
	doriah	1980		10.0	0.0	10.0	0.0	1.0
	Gladhannapanna	1972		97.0	0.0	97.0	0.0	1.0
	Mammassaga	1986		15.0	0.0	15.0	0.0	1.0
	Akilla	1983		25.0	0.0	25.0	0.0	1.0
	Fe73	1974		27.0	0.0	27.0	0.0	1.0
	Zinara	1980		11.0	0.0	11.0	0.0	1.0
	Buggster	1989		17.0	0.0	17.0	0.0	1.0
	Doktorn	1972		24.0	0.0	24.0	0.0	1.0
	Irma01	1978		16.0	0.0	16.0	0.0	1.0
	brokig	1984		13.0	0.0	13.0	0.0	1.0
	Lorelei	1978		48.0	0.0	48.0	0.0	1.0
	Rundabullar	1980		12.0	0.0	12.0	0.0	1.0
	Trillian80	1986		44.0	0.0	44.0	0.0	1.0
	solskina	1971		40.0	0.0	40.0	0.0	1.0
	NorrVimpel	1973		27.0	0.0	27.0	0.0	1.0
	AnnaKlara	1971		39.0	0.0	39.0	0.0	1.0
	Mitti	1982		17.0	0.0	17.0	0.0	1.0
	fabler	1964		39.0	0.0	39.0	0.0	1.0
	CoolJen	1980		17.0	0.0	17.0	0.0	1.0
	sara1981	1982		23.0	0.0	23.0	0.0	1.0
	korfu08	1976		26.0	0.0	26.0	0.0	1.0
	enola	1978		12.0	0.0	12.0	0.0	1.0
	castillo	1988		63.0	0.0	63.0	0.0	1.0
	Mummyfied	1990		19.0	0.0	19.0	0.0	1.0
	FreeForAll	1984		37.0	0.0	37.0	0.0	1.0
	saltflingan	1990		99.0	0.0	99.0	0.0	1.0
	Xay1de	1982		15.0	0.0	15.0	0.0	1.0
	så mycket bättre	1987		22.0	0.0	22.0	0.0	1.0
	bubbelmaja	1978		37.0	0.0	37.0	0.0	1.0
	Sedek	1977		11.0	0.0	11.0	0.0	1.0
	LuMa	1979		42.0	0.0	42.0	0.0	1.0
	Marleen	1986		17.0	0.0	17.0	0.0	1.0
	Kyanita	1974		12.0	0.0	12.0	0.0	1.0
	mirre67	1968		22.0	0.0	22.0	0.0	1.0
	Tigra79	1980		26.0	0.0	26.0	0.0	1.0
	Emmel	1973		55.0	0.0	55.0	0.0	1.0
	AW76	1977		53.0	0.0	53.0	0.0	1.0
	alwilda	1980		11.0	0.0	11.0	0.0	1.0
	ingridlinnéa	1983		11.0	0.0	11.0	0.0	1.0
	TessaS	1974		125.0	0.0	125.0	0.0	1.0
	Lajkie	1987		13.0	0.0	13.0	0.0	1.0
	car	1975		62.0	0.0	62.0	0.0	1.0
	FVA	1981		20.0	0.0	20.0	0.0	1.0
	ballerinamuffins	1985		11.0	0.0	11.0	0.0	1.0
	Kurreburre	1978		12.0	0.0	12.0	0.0	1.0
	Colisa	1981		11.0	0.0	11.0	0.0	1.0
	Llimen	1987		18.0	0.0	18.0	0.0	1.0
	GashH	1987		14.0	0.0	14.0	0.0	1.0
	Busflickan	1983		20.0	0.0	20.0	0.0	1.0
	Mikah	1979		12.0	0.0	12.0	0.0	1.0
	Scraptroll	1984		13.0	0.0	13.0	0.0	1.0
	Maskot	1971		32.0	0.0	32.0	0.0	1.0
	pamilya	1986		13.0	0.0	13.0	0.0	1.0
	Hanniz	1987		22.0	0.0	22.0	0.0	1.0
	upyours	1981		14.0	0.0	14.0	0.0	1.0
	Tokfrjant	1989		13.0	0.0	13.0	0.0	1.0
	BasseKatt	1975		27.0	0.0	27.0	0.0	1.0
	luzorsus	1978		27.0	0.0	27.0	0.0	1.0
	Hemlighet	1985		20.0	0.0	20.0	0.0	1.0
	Lucky	1980		12.0	0.0	12.0	0.0	1.0
	Skruttis1979	1979		89.0	0.0	89.0	0.0	1.0
	Bumblebina	1978		22.0	0.0	22.0	0.0	1.0
	Puman78	1979		19.0	0.0	19.0	0.0	1.0
	Nitrogen	1988		12.0	0.0	12.0	0.0	1.0
	Hoppfull84	1985		12.0	0.0	12.0	0.0	1.0
	StilaM	1976		24.0	0.0	24.0	0.0	1.0
	Psychadelia	1983		16.0	0.0	16.0	0.0	1.0
	NeMeAr	1983		10.0	0.0	10.0	0.0	1.0
	Killarnas morsa	1972		44.0	0.0	44.0	0.0	1.0
	hot fuss	1980		18.0	0.0	18.0	0.0	1.0
	ajmaj	1975		17.0	0.0	17.0	0.0	1.0
	2 små prinsessor	1987		12.0	0.0	12.0	0.0	1.0
	Mornie Alantie	1987		15.0	0.0	15.0	0.0	1.0
	Emeliee	1981		23.0	0.0	23.0	0.0	1.0
	ALLIEVERDO	1987		16.0	0.0	16.0	0.0	1.0
	fruganL	1990		174.0	0.0	174.0	0.0	1.0
	Åja81	1982		11.0	0.0	11.0	0.0	1.0
	Sylten	1978		11.0	0.0	11.0	0.0	1.0
	Emmi27	1984		12.0	0.0	12.0	0.0	1.0
	Granada	1975		27.0	0.0	27.0	0.0	1.0
	Rosdraken	1986		24.0	0.0	24.0	0.0	1.0
	Maja09	1979		18.0	0.0	18.0	0.0	1.0
	CuteElliz	1988		19.0	0.0	19.0	0.0	1.0
	Hundtok	1984		16.0	0.0	16.0	0.0	1.0
	JBC	1986		33.0	0.0	33.0	0.0	1.0
	Tant Herta	1965		10.0	0.0	10.0	0.0	1.0
	hejsvej	1983		47.0	0.0	47.0	0.0	1.0
	skruttis11	1982		19.0	0.0	19.0	0.0	1.0
	Humlemamma	1984		21.0	0.0	21.0	0.0	1.0
	ellla	1984		33.0	0.0	33.0	0.0	1.0
	gosmamman	1983		28.0	0.0	28.0	0.0	1.0
	emme 86	1987		21.0	0.0	21.0	0.0	1.0
	Labbematte	1975		11.0	0.0	11.0	0.0	1.0
	josse83	1984		33.0	0.0	33.0	0.0	1.0
	anneliesofia	1980		11.0	0.0	11.0	0.0	1.0
	Chaktio	1977		34.0	0.0	34.0	0.0	1.0
	Norpan81	1982		30.0	0.0	30.0	0.0	1.0
	Lönnsirap	1981		14.0	0.0	14.0	0.0	1.0
	Lilla JJ	1978		43.0	0.0	43.0	0.0	1.0
	Linaek	1964		21.0	0.0	21.0	0.0	1.0
	Zezana	1980		14.0	0.0	14.0	0.0	1.0
	Smuliz	1982		33.0	0.0	33.0	0.0	1.0
	lillabebben	1980		18.0	0.0	18.0	0.0	1.0
	mithrandil	1983		161.0	0.0	161.0	0.0	1.0
	Knasiga morsan	1985		20.0	0.0	20.0	0.0	1.0
	Git	1978		20.0	0.0	20.0	0.0	1.0
	Tizzan	1984		15.0	0.0	15.0	0.0	1.0
	hannis	1979		10.0	0.0	10.0	0.0	1.0
	livet leker	1990		25.0	0.0	25.0	0.0	1.0
	WhiteAngels	1980		25.0	0.0	25.0	0.0	1.0
	angeni	1988		19.0	0.0	19.0	0.0	1.0
	God cares	1986		16.0	0.0	16.0	0.0	1.0
	Brodsmulan	1978		18.0	0.0	18.0	0.0	1.0
	Thessiss	1985		11.0	0.0	11.0	0.0	1.0
	Harling1985	1986		18.0	0.0	18.0	0.0	1.0
	fenja	1973		17.0	0.0	17.0	0.0	1.0
	Amy1983	1984		22.0	0.0	22.0	0.0	1.0
	nicke nyfiken76	1981		11.0	0.0	11.0	0.0	1.0
	Kaosmamma	1982		13.0	0.0	13.0	0.0	1.0
	crazy cat lady	1986		17.0	0.0	17.0	0.0	1.0
	Ullegulle78	1979		17.0	0.0	17.0	0.0	1.0
	allt och lite till	1988		12.0	0.0	12.0	0.0	1.0
	Gul13	1969		18.0	0.0	18.0	0.0	1.0
	kvinna79	1980		11.0	0.0	11.0	0.0	1.0
	Snooze	1981		21.0	0.0	21.0	0.0	1.0
	livet från ljusa sidan	1981		19.0	0.0	19.0	0.0	1.0
	stardream	1981		10.0	0.0	10.0	0.0	1.0
	Damien och Adrian	1973		26.0	0.0	26.0	0.0	1.0
	S a C	1983		21.0	0.0	21.0	0.0	1.0
	Lindadjo	1978		19.0	0.0	19.0	0.0	1.0
	jaghetersophia	1983		15.0	0.0	15.0	0.0	1.0
	Lia och bäbisen	1983		30.0	0.0	30.0	0.0	1.0
	Alisa	1981		60.0	1.0	59.0	0.016666666666666666	0.9833333333333333
	Tittij	1978		17.0	0.0	17.0	0.0	1.0
	Minnon	1982		10.0	0.0	10.0	0.0	1.0
	Jessa76	1977		17.0	0.0	17.0	0.0	1.0
	MammaBecca	1982		15.0	0.0	15.0	0.0	1.0
	Calles matte	1979		60.0	0.0	60.0	0.0	1.0
	Tilcha	1985		29.0	0.0	29.0	0.0	1.0
	Charmeuse	1985		10.0	0.0	10.0	0.0	1.0
	Ett två tre	1986		67.0	0.0	67.0	0.0	1.0
	Erika Ö	1989		12.0	0.0	12.0	0.0	1.0
	guldplutt	1971		109.0	0.0	109.0	0.0	1.0
	Lillatroll	1974		28.0	0.0	28.0	0.0	1.0
	svischan	1983		13.0	0.0	13.0	0.0	1.0
	mandrarinen	1987		14.0	0.0	14.0	0.0	1.0
	Turran	1976		12.0	0.0	12.0	0.0	1.0
	Juppepuppe	1980		15.0	0.0	15.0	0.0	1.0
	Sigrid	1975		15.0	0.0	15.0	0.0	1.0
	BrödernaBus	1980		60.0	0.0	60.0	0.0	1.0
	juzze	1984		29.0	0.0	29.0	0.0	1.0
	som en sol	1983		38.0	0.0	38.0	0.0	1.0
	Fama123	1974		21.0	0.0	21.0	0.0	1.0
	BabyJia	1985		15.0	0.0	15.0	0.0	1.0
	Konvaljen	1985		14.0	0.0	14.0	0.0	1.0
	Bellevue	1968		10.0	0.0	10.0	0.0	1.0
	Kina79	1980		32.0	0.0	32.0	0.0	1.0
	5barnsmamman	1979		30.0	0.0	30.0	0.0	1.0
	Svampp	1982		24.0	0.0	24.0	0.0	1.0
	vimsan06	1987		12.0	0.0	12.0	0.0	1.0
	kate79	1980		26.0	0.0	26.0	0.0	1.0
	SandraS	1984		16.0	0.0	16.0	0.0	1.0
	Mina72	1973		26.0	0.0	26.0	0.0	1.0
	Tyrell	1973		65.0	0.0	65.0	0.0	1.0
	Syster C	1980		14.0	0.0	14.0	0.0	1.0
	Serafine	1981		12.0	0.0	12.0	0.0	1.0
	Aaglars	1971		14.0	0.0	14.0	0.0	1.0
	hurskadetgå	1978		13.0	0.0	13.0	0.0	1.0
	VirrAnna	1985		28.0	0.0	28.0	0.0	1.0
	kath	1977		10.0	0.0	10.0	0.0	1.0
	Skruttensmamma	1978		16.0	0.0	16.0	0.0	1.0
	Gladabarnensmamma	1983		39.0	0.0	39.0	0.0	1.0
	chivasregal	1962		12.0	0.0	12.0	0.0	1.0
	Flisan79	1980		18.0	0.0	18.0	0.0	1.0
	Uller	1977		10.0	0.0	10.0	0.0	1.0
	Maddisen80	1981		77.0	0.0	77.0	0.0	1.0
	Väntarochlängtar	1971		17.0	0.0	17.0	0.0	1.0
	Mamma Tes	1982		22.0	0.0	22.0	0.0	1.0
	TinaLi	1984		22.0	0.0	22.0	0.0	1.0
	lisadragon	1985		26.0	0.0	26.0	0.0	1.0
	mamman2008	1982		12.0	0.0	12.0	0.0	1.0
	IsaCMoJs	1983		41.0	0.0	41.0	0.0	1.0
	ÄlskadeUnge	1987		11.0	0.0	11.0	0.0	1.0
	Fru Brastad	1977		12.0	0.0	12.0	0.0	1.0
	Zephir	1986		13.0	0.0	13.0	0.0	1.0
	EmsanPemsan	1987		23.0	0.0	23.0	0.0	1.0
	Lioness	1977		36.0	0.0	36.0	0.0	1.0
	Tröttimössan	1981		12.0	0.0	12.0	0.0	1.0
	Smulu	1979		13.0	0.0	13.0	0.0	1.0
	Hillbillie	1964		56.0	0.0	56.0	0.0	1.0
	lykantrophona	1990		10.0	0.0	10.0	0.0	1.0
	Gojtan	1976		32.0	0.0	32.0	0.0	1.0
	anzita	1960		103.0	0.0	103.0	0.0	1.0
	Legewiel	1985		10.0	0.0	10.0	0.0	1.0
	Stefanie	1988		35.0	0.0	35.0	0.0	1.0
	karinagumman	1979		11.0	0.0	11.0	0.0	1.0
	Grönögat	1989		20.0	1.0	19.0	0.05	0.95
	TheCoopers	1976		51.0	0.0	51.0	0.0	1.0
	Joje	1975		93.0	0.0	93.0	0.0	1.0
	Ellani	1983		26.0	0.0	26.0	0.0	1.0
	CamillaJ	1985		15.0	0.0	15.0	0.0	1.0
	Livsglädjen	1973		45.0	0.0	45.0	0.0	1.0
	IVFmamma	1983		16.0	0.0	16.0	0.0	1.0
	habibty81	1981		11.0	0.0	11.0	0.0	1.0
	Trinis	1976		26.0	3.0	23.0	0.11538461538461539	0.8846153846153846
	pindile	1984		15.0	0.0	15.0	0.0	1.0
	Annamaja	1981		12.0	0.0	12.0	0.0	1.0
	AmandaBrun	1985		30.0	0.0	30.0	0.0	1.0
	Pinglan73	1974		12.0	0.0	12.0	0.0	1.0
	AndyP	1980		31.0	0.0	31.0	0.0	1.0
	honeybunches	1982		22.0	0.0	22.0	0.0	1.0
	s89	1990		25.0	0.0	25.0	0.0	1.0
	Hormonermedhumör	1979		12.0	0.0	12.0	0.0	1.0
	finskaflikkan	1984		12.0	0.0	12.0	0.0	1.0
	Empan81	1982		12.0	0.0	12.0	0.0	1.0
	FamÅsling	1988		10.0	0.0	10.0	0.0	1.0
	gmt	1987		21.0	2.0	19.0	0.09523809523809523	0.9047619047619048
	Empo	1985		10.0	0.0	10.0	0.0	1.0
	Gustie	1973		18.0	0.0	18.0	0.0	1.0
	lottizm	1985		20.0	0.0	20.0	0.0	1.0
	Fyrklovern	1982		10.0	0.0	10.0	0.0	1.0
	Amulett	1976		49.0	0.0	49.0	0.0	1.0
	Nilsfar	1965		18.0	0.0	18.0	0.0	1.0
	annasara	1980		13.0	0.0	13.0	0.0	1.0
	Hercule	1971		19.0	0.0	19.0	0.0	1.0
	Lilla Morran	1984		49.0	0.0	49.0	0.0	1.0
	Malllis	1985		12.0	0.0	12.0	0.0	1.0
	kvinna 86	1987		38.0	0.0	38.0	0.0	1.0
	Snoffsan	1980		17.0	0.0	17.0	0.0	1.0
	frk lorelei	1980		29.0	0.0	29.0	0.0	1.0
	sleeping angel	1984		53.0	0.0	53.0	0.0	1.0
	Barkbam	1957		12.0	0.0	12.0	0.0	1.0
	JennyL29	1980		23.0	0.0	23.0	0.0	1.0
	junimagi	1982		10.0	0.0	10.0	0.0	1.0
	Corpset	1982		10.0	0.0	10.0	0.0	1.0
	Lilli77	1978		14.0	0.0	14.0	0.0	1.0
	Jenny81	1982		10.0	0.0	10.0	0.0	1.0
	MrsCD	1981		14.0	0.0	14.0	0.0	1.0
	crazy hannah	1987		25.0	0.0	25.0	0.0	1.0
	Adoniram	1978		15.0	0.0	15.0	0.0	1.0
	miljarden	1977		16.0	0.0	16.0	0.0	1.0
	Ablan	1986		49.0	0.0	49.0	0.0	1.0
	Pudan	1968		10.0	0.0	10.0	0.0	1.0
	Myzan	1976		14.0	0.0	14.0	0.0	1.0
	TvåTrollungar	1990		19.0	0.0	19.0	0.0	1.0
	pluvdo	1987		36.0	0.0	36.0	0.0	1.0
	linas fina	1984		14.0	0.0	14.0	0.0	1.0
	pållan	1975		11.0	0.0	11.0	0.0	1.0
	Happy me	1976		16.0	0.0	16.0	0.0	1.0
	Helene70	1971		17.0	0.0	17.0	0.0	1.0
	Numminen	1976		13.0	0.0	13.0	0.0	1.0
	Fraggelgirl	1981		16.0	0.0	16.0	0.0	1.0
	sursocka	1982		17.0	0.0	17.0	0.0	1.0
	LeaveMeAlone	1984		20.0	0.0	20.0	0.0	1.0
	FallenMadonnaWithTheBigBoobies	1975		15.0	0.0	15.0	0.0	1.0
	Johan75	1976		18.0	0.0	18.0	0.0	1.0
	Kryztina	1978		10.0	0.0	10.0	0.0	1.0
	versus	1987		21.0	0.0	21.0	0.0	1.0
	Pinje	1972		43.0	0.0	43.0	0.0	1.0
	Papi Jo	1977		14.0	0.0	14.0	0.0	1.0
	TanjaS	1973		10.0	0.0	10.0	0.0	1.0
	Impertiff	1974		89.0	0.0	89.0	0.0	1.0
	mammasgullar	1990		18.0	0.0	18.0	0.0	1.0
	Solkattan	1976		14.0	0.0	14.0	0.0	1.0
	Akleja	1981		16.0	0.0	16.0	0.0	1.0
	nr1	1979		11.0	0.0	11.0	0.0	1.0
	Jennypenny83	1984		20.0	0.0	20.0	0.0	1.0
	Heobea	1988		21.0	0.0	21.0	0.0	1.0
	mammakristina	1978		17.0	0.0	17.0	0.0	1.0
	fatooooosh	1985		10.0	0.0	10.0	0.0	1.0
	LinaTed	1987		16.0	0.0	16.0	0.0	1.0
	Missy M	1987		10.0	0.0	10.0	0.0	1.0
	Smilla1976	1977		11.0	0.0	11.0	0.0	1.0
	pojkens	1975		55.0	0.0	55.0	0.0	1.0
	mariaheterjag	1982		67.0	0.0	67.0	0.0	1.0
	jazzkatten	1981		11.0	0.0	11.0	0.0	1.0
	Lily38	1974		10.0	0.0	10.0	0.0	1.0
	wedding2009	1981		17.0	0.0	17.0	0.0	1.0
	Carla82	1983		10.0	0.0	10.0	0.0	1.0
	AAEV	1987		18.0	0.0	18.0	0.0	1.0
	z86a	1987		13.0	0.0	13.0	0.0	1.0
	Thessis77	1978		12.0	0.0	12.0	0.0	1.0
	Mamba	1985		11.0	0.0	11.0	0.0	1.0
	UWO BaraJag	1973		18.0	0.0	18.0	0.0	1.0
	Saandraa	1989		16.0	0.0	16.0	0.0	1.0
	jesslin	1973		16.0	0.0	16.0	0.0	1.0
	WilleViking	1977		25.0	0.0	25.0	0.0	1.0
	Pepparmint	1986		10.0	0.0	10.0	0.0	1.0
	Cat79	1980		20.0	0.0	20.0	0.0	1.0
	Bajjelen	1985		10.0	1.0	9.0	0.1	0.9
	nonayti	1983		14.0	0.0	14.0	0.0	1.0
	SofiaL	1990		22.0	0.0	22.0	0.0	1.0
	MrsCharlotte	1981		37.0	0.0	37.0	0.0	1.0
